Database of representative transcript models for protein-coding genes in HeLa cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for human had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from HeLa cells; only genes detected by 3P-Seq are included in the table.
Coordinates of human genes are based on the hg18 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_016399	TRIAP1	chr12	-	119366150	119368598	119367057	119368558	2	119366150,119368411,	119367141,119368598,
NM_015014	RBM34	chr1	-	233361572	233391194	233361650	233391164	11	233361572,233365589,233365971,233367814,233368028,233378341,233382643,233384818,233390448,233390830,233391111,	233361935,233365708,233366011,233367878,233368112,233378385,233382703,233385050,233390585,233391005,233391194,
NM_001018091	GCOM1	chr15	+	55671393	55797079	55671524	55794059	13	55671393,55683758,55697522,55701097,55705268,55709191,55711923,55713102,55717184,55718929,55740939,55754457,55794025,	55671599,55683845,55697678,55701190,55705382,55709344,55712049,55713231,55717264,55719035,55741023,55754558,55797079,
NM_003680	YARS	chr1	-	33013426	33056220	33014168	33055432	13	33013426,33017569,33018272,33019235,33020591,33024549,33025127,33029349,33035950,33044669,33048778,33049098,33055375,	33014279,33017711,33018466,33019333,33020727,33024635,33025263,33029442,33036031,33044799,33048954,33049245,33056220,
NM_003885	CDK5R1	chr17	+	27838217	27842383	27838751	27839675	2	27838217,27838606,	27838293,27842383,
NM_003426	ZNF74	chr22	+	19078404	19092751	19078918	19091258	5	19078404,19079622,19084921,19085566,19089666,	19078952,19079708,19085048,19085662,19092751,
NM_053043	RBM33	chr7	+	155129963	155266933	155130331	155260496	18	155129963,155150629,155158321,155164062,155166044,155186227,155192314,155196657,155203839,155222984,155223514,155225169,155227273,155230415,155249266,155251921,155260013,155260447,	155130374,155150708,155158370,155164139,155166363,155186399,155192523,155196910,155203898,155223117,155223858,155225481,155227561,155231057,155249473,155252110,155260102,155266933,
NM_032843	FIBCD1	chr9	-	132767719	132804060	132769271	132803815	7	132767719,132770441,132776999,132788951,132789444,132794774,132803743,	132769531,132770621,132777096,132789088,132789604,132795254,132804060,
NM_184234	RBM39	chr20	-	33754946	33793672	33755816	33792210	17	33754946,33756003,33756560,33758455,33760559,33764354,33765520,33768075,33773075,33775905,33776373,33780647,33780797,33783276,33790303,33792159,33793276,	33755917,33756082,33756666,33758537,33760610,33764432,33765725,33768141,33773213,33776058,33776491,33780701,33780863,33783471,33790353,33792223,33793672,
NM_017449	EPHB2	chr1	+	22909917	23114409	22910062	23112650	16	22909917,22980500,22983471,23062116,23063956,23081438,23091963,23094551,23095493,23105066,23105789,23107032,23108101,23109461,23111523,23112541,	22910123,22980565,22984156,23062272,23064292,23081563,23092126,23094660,23095558,23105189,23106037,23107248,23108251,23109655,23111679,23114409,
NM_024615	PARP8	chr5	+	49998528	50178112	49998686	50173659	26	49998528,49999661,50081741,50091233,50091882,50093411,50094738,50109659,50110150,50120113,50125797,50126443,50128572,50128728,50147022,50152803,50153925,50156498,50158345,50159534,50159902,50161482,50164371,50165569,50166521,50173556,	49998777,49999716,50081779,50091323,50091953,50093489,50094833,50109720,50110241,50120180,50125923,50127008,50128623,50128824,50147115,50152929,50153991,50156566,50158394,50159647,50159975,50161552,50164445,50165639,50166606,50178112,
NM_024834	MCMBP	chr10	-	121579292	121622385	121580975	121622086	16	121579292,121581513,121585041,121586397,121588036,121590344,121591973,121592749,121597114,121598926,121602551,121606839,121608385,121608542,121609300,121622028,	121581102,121581602,121585206,121586531,121588202,121590462,121592097,121592928,121597215,121599078,121602696,121606941,121608427,121608683,121609386,121622385,
NM_004444	EPHB4	chr7	-	100238125	100263079	100239018	100262588	17	100238125,100240723,100241058,100241977,100242922,100248304,100248652,100249209,100249476,100252749,100254077,100255114,100255698,100257828,100259201,100259760,100262536,	100239148,100240879,100241252,100242127,100243138,100248552,100248766,100249274,100249579,100252915,100254202,100255447,100255854,100258225,100259489,100259831,100263079,
NM_020214	PARP6	chr15	-	70320576	70350682	70320849	70346872	23	70320576,70321295,70321551,70322014,70328639,70329414,70330239,70330601,70332831,70333849,70335859,70336742,70337431,70339002,70339872,70340952,70343949,70344475,70344807,70345291,70346139,70346869,70350417,	70320952,70321380,70321615,70322094,70328709,70329487,70330349,70330650,70332899,70333915,70335985,70336835,70337527,70339056,70340083,70341102,70344016,70344566,70344868,70345386,70346217,70347066,70350682,
NM_013333	EPN1	chr19	+	60878372	60898937	60881805	60898534	10	60878372,60881704,60888573,60892047,60893044,60894931,60895863,60896131,60897903,60898325,	60878613,60882033,60888823,60892172,60893128,60895235,60895974,60896215,60898161,60898937,
NM_001618	PARP1	chr1	-	224615015	224662424	224615783	224662253	23	224615015,224616292,224617422,224618266,224619325,224620277,224621803,224622522,224624757,224628549,224631431,224633465,224633896,224634245,224635391,224637359,224639827,224640649,224642979,224644733,224646522,224656537,224662133,	224615865,224616407,224617484,224618394,224619478,224620376,224621932,224622645,224624841,224628678,224631627,224633598,224633965,224634488,224635532,224637507,224640004,224640766,224643079,224644948,224646638,224656703,224662424,
NM_177995	PTPDC1	chr9	+	95832896	95910575	95866842	95910047	10	95832896,95866836,95887353,95889933,95890247,95897419,95899423,95903668,95906377,95909930,	95833230,95866924,95887525,95890014,95890366,95897557,95900682,95903854,95906488,95910575,
NM_001102664	EPN2	chr17	+	19081282	19180620	19153879	19178160	8	19081282,19153790,19155957,19157010,19172616,19173466,19175758,19177861,	19081437,19153903,19156050,19157185,19172793,19173553,19175974,19180620,
NM_078469	BCCIP	chr10	+	127502093	127521365	127502116	127519918	7	127502093,127505149,127506116,127509120,127509978,127512330,127519813,	127502281,127505224,127506197,127509210,127510166,127512505,127521365,
NM_001135733	TP53INP1	chr8	-	96007376	96030791	96013489	96022345	5	96007376,96013473,96021263,96022233,96030557,	96012132,96013511,96021624,96022495,96030791,
NM_002147	HOXB5	chr17	-	44023618	44026102	44024569	44026043	2	44023618,44025481,	44024817,44026102,
NM_001145	ANG	chr14	+	20222175	20232180	20231563	20232007	2	20222175,20231545,	20222757,20232180,
NM_003748	ALDH4A1	chr1	-	19070512	19101880	19071925	19101604	15	19070512,19073543,19074462,19075395,19076288,19076496,19078380,19080780,19082204,19082359,19084553,19085544,19088442,19089092,19101542,	19072038,19073662,19074584,19075548,19076336,19076693,19078454,19080968,19082279,19082509,19084709,19085592,19088535,19089186,19101880,
NM_024684	AAMDC	chr11	+	77209855	77261045	77231190	77261009	4	77209855,77231172,77258415,77260868,	77209935,77231322,77258511,77261045,
NM_014791	MELK	chr9	+	36562858	36667678	36571678	36667334	18	36562858,36571640,36573623,36579532,36584624,36587218,36589390,36597571,36620295,36623098,36632993,36641742,36647237,36655346,36659306,36660994,36664830,36667156,	36563004,36571736,36573709,36579649,36584768,36587287,36589483,36597670,36620364,36623197,36633080,36641874,36647360,36655578,36659403,36661163,36664934,36667678,
NM_182970	RIMS4	chr20	-	42813864	42872393	42818188	42872326	6	42813864,42818952,42819724,42820126,42833329,42872229,	42818407,42819092,42819826,42820239,42833468,42872393,
NM_002533	NVL	chr1	-	222481674	222584514	222481950	222584452	23	222481674,222485550,222487525,222490830,222504536,222522358,222529663,222535447,222540350,222542099,222543808,222548591,222550825,222554886,222558047,222559060,222559358,222562315,222566124,222572018,222572202,222580715,222584395,	222481995,222485621,222487614,222490907,222504643,222522458,222529783,222535510,222540455,222542318,222544058,222548736,222550943,222554988,222558182,222559137,222559491,222562588,222566182,222572118,222572255,222580789,222584514,
NM_019113	FGF21	chr19	+	53951155	53953397	53951305	53953289	3	53951155,53951994,53952998,	53951540,53952098,53953397,
NM_023018	NADK	chr1	-	1673818	1699769	1674202	1686705	12	1673818,1674865,1675349,1675582,1675842,1676672,1677556,1677801,1678479,1683250,1686526,1699587,	1674359,1674948,1675507,1675682,1675997,1676775,1677642,1677907,1678609,1683334,1686745,1699769,
NM_017805	RASIP1	chr19	-	53915660	53935782	53915866	53935351	12	53915660,53916922,53919405,53919785,53921853,53922075,53922461,53924005,53930264,53934028,53935214,53935589,	53916066,53917070,53919578,53920029,53921957,53922227,53922499,53924659,53930620,53934714,53935355,53935782,
NM_005159	ACTC1	chr15	-	32869723	32875219	32869904	32874301	7	32869723,32870606,32871582,32871900,32872737,32874172,32874998,	32870048,32870788,32871774,32872062,32873062,32874323,32875219,
NM_024918	DSN1	chr20	-	34813612	34835568	34814604	34833275	11	34813612,34816579,34817498,34819903,34820374,34824277,34828585,34829785,34832689,34833241,34835297,	34814714,34816667,34817646,34819978,34820434,34824365,34828658,34829859,34833010,34833290,34835568,
NM_003420	ZNF35	chr3	+	44665236	44677283	44667563	44676443	4	44665236,44667436,44669052,44675196,	44665330,44667755,44669197,44677283,
NM_001005368	ZNF32	chr10	-	43459319	43464158	43459503	43461587	3	43459319,43461517,43464038,	43460255,43461656,43464158,
NM_001099437	ZNF30	chr19	+	40109646	40127909	40112691	40127582	5	40109646,40112627,40114586,40116368,40125966,	40109960,40112700,40114737,40116467,40127909,
NM_003025	SH3GL1	chr19	-	4311367	4351565	4312596	4351365	10	4311367,4313325,4313608,4314366,4314716,4315084,4316478,4317497,4317922,4351320,	4312793,4313382,4313733,4314470,4314875,4315218,4316622,4317570,4317991,4351565,
NM_003026	SH3GL2	chr9	+	17568952	17787120	17569240	17785741	9	17568952,17737063,17751434,17776378,17777377,17779389,17781228,17783364,17785541,	17569285,17737132,17751507,17776522,17777511,17779548,17781332,17783495,17787120,
NM_001142392	SLC10A3	chrX	-	153368845	153372223	153369039	153370473	3	153368845,153371839,153372126,	153370615,153371891,153372223,
NM_001130971	NSMF	chr9	-	139462497	139473607	139463666	139473375	14	139462497,139463871,139464195,139464448,139466637,139466825,139467008,139467328,139468003,139468663,139470683,139471679,139472760,139473304,	139463764,139463947,139464298,139464528,139466708,139466859,139467092,139467453,139468093,139468716,139470759,139472174,139472822,139473607,
NM_001029998	SLC10A7	chr4	-	147394586	147662573	147397092	147662319	12	147394586,147399293,147423793,147433530,147434531,147446527,147466562,147583384,147644450,147650514,147657639,147662219,	147397122,147399439,147423867,147433582,147434697,147446611,147466598,147583423,147644526,147650651,147657722,147662573,
NM_152679	SLC10A4	chr4	+	48180116	48185966	48180335	48185713	3	48180116,48181705,48185200,	48180925,48181916,48185966,
NM_001130517	MPST	chr22	+	35745628	35755808	35750202	35755501	4	35745628,35749738,35750178,35755202,	35745761,35749914,35750797,35755808,
NM_021254	C21orf59	chr21	-	32895854	32906789	32896043	32906424	7	32895854,32896452,32897341,32898305,32901829,32904018,32906285,	32896154,32896548,32897473,32898464,32901897,32904186,32906789,
NM_001450	FHL2	chr2	-	105342169	105382113	105344171	105369405	6	105342169,105346173,105350458,105356447,105369249,105381730,	105344323,105346360,105350628,105356622,105369429,105382113,
NM_004468	FHL3	chr1	-	38235030	38243774	38235663	38237671	6	38235030,38235942,38236221,38237232,38237515,38243615,	38235818,38236129,38236391,38237407,38237691,38243774,
NM_001449	FHL1	chrX	+	135057224	135121177	135116257	135119850	7	135057224,135079731,135116231,135116840,135117616,135118279,135119695,	135057453,135079805,135116413,135117015,135117786,135118466,135121177,
NM_002032	FTH1	chr11	-	61488334	61491708	61488774	61491473	4	61488334,61489034,61489416,61491359,	61488939,61489160,61489563,61491708,
NM_020121	UGGT2	chr13	-	95251838	95503737	95252044	95503567	39	95251838,95283181,95287340,95303797,95304569,95306412,95309845,95311042,95313883,95317593,95327533,95327952,95334745,95338146,95341116,95344816,95345434,95351061,95353108,95375934,95377282,95377467,95387178,95390211,95397291,95398250,95399589,95420366,95422834,95434058,95436587,95440227,95446317,95449465,95463561,95473294,95473883,95482143,95503409,	95252067,95283308,95287457,95303912,95304730,95306595,95309930,95311138,95313969,95317678,95327619,95328111,95334935,95338226,95341219,95344912,95345559,95351193,95353315,95376029,95377381,95377591,95387343,95390346,95397427,95398336,95399709,95420517,95422926,95434119,95436687,95440328,95446390,95449562,95463736,95473407,95474014,95482226,95503737,
NM_032701	SUV420H2	chr19	+	60543032	60551300	60545116	60550629	9	60543032,60544973,60545394,60545921,60546859,60547157,60549392,60549679,60550135,	60543137,60545226,60545560,60546031,60547023,60547177,60549529,60549867,60551300,
NM_021045	ZNF248	chr10	-	38157904	38186570	38160548	38185244	6	38157904,38166550,38166918,38185229,38185368,38186118,	38162050,38166646,38167045,38185271,38185466,38186570,
NM_001182	ALDH7A1	chr5	-	125906822	125958981	125908555	125958789	18	125906822,125909914,125913519,125913786,125915611,125917877,125919521,125922830,125924673,125931849,125934372,125939010,125940669,125946441,125947522,125956254,125956941,125958597,	125908610,125909990,125913593,125913884,125915728,125917984,125919606,125922925,125924715,125931947,125934450,125939055,125940802,125946565,125947603,125956320,125956995,125958981,
NM_002583	PAWR	chr12	-	78509419	78608921	78510517	78608155	7	78509419,78512239,78514421,78531485,78538986,78607639,78608782,	78510604,78512344,78514569,78531520,78539118,78608302,78608921,
NM_002876	RAD51C	chr17	+	54124932	54127745	54125003	54127553	2	54124932,54127290,	54125148,54127745,
NM_133509	RAD51B	chr14	+	67356248	68132401	67360013	68131073	11	67356248,67360011,67361933,67371549,67401472,67422338,67423490,67828353,67947893,68004641,68130954,	67356323,67360097,67362047,67371666,67401609,67422458,67423674,67828450,67947997,68004720,68132401,
NM_001112726	CEP170B	chr14	+	104402694	104434131	104405832	104432340	19	104402694,104405805,104413637,104415266,104415824,104417668,104420109,104420416,104421212,104422750,104423421,104423656,104427001,104430357,104430904,104431142,104431666,104431918,104432092,	104402895,104405937,104413727,104415345,104415883,104417807,104420214,104420890,104421931,104422924,104423512,104425360,104427140,104430517,104431048,104431231,104431760,104431970,104434131,
NM_016396	CTDSPL2	chr15	+	42506870	42608527	42538504	42603664	13	42506870,42538480,42563713,42566040,42570273,42575869,42576516,42579216,42594087,42594254,42598658,42600800,42603598,	42507262,42538690,42563852,42566190,42570489,42575948,42576628,42579303,42594150,42594334,42598785,42600896,42608527,
NM_020699	GATAD2B	chr1	-	152045204	152162075	152049276	152067447	11	152045204,152050830,152051121,152052349,152055372,152056471,152057139,152057890,152058705,152067112,152161832,	152049410,152050948,152051232,152052552,152055688,152056642,152057271,152058022,152058835,152067448,152162075,
NM_182984	TRMT2A	chr22	-	18479389	18484818	18480085	18484429	13	18479389,18480433,18480640,18480954,18481208,18482096,18482283,18482487,18482788,18483194,18483560,18484405,18484619,	18480317,18480530,18480757,18481030,18481331,18482208,18482399,18482602,18482970,18483303,18484135,18484495,18484818,
NM_017660	GATAD2A	chr19	+	19357641	19480734	19437154	19477283	12	19357641,19437148,19464114,19464389,19466102,19467562,19467860,19470251,19472929,19473777,19474139,19477152,	19357947,19437423,19464247,19464521,19466192,19467694,19468028,19470531,19473225,19473852,19474335,19480734,
NM_001003681	HMGXB4	chr22	+	33983444	34021799	33988383	34019644	11	33983444,33988315,33989070,33989788,33990640,34009954,34011989,34013339,34014230,34018984,34019599,	33983550,33988414,33989219,33989867,33991596,34010036,34012054,34013445,34014400,34019107,34021799,
NM_015151	DIP2A	chr21	+	46703289	46814430	46703472	46811963	38	46703289,46729097,46734940,46741328,46742922,46748701,46753597,46755757,46773432,46776467,46777864,46778344,46778925,46781564,46781786,46782823,46784217,46786096,46789477,46790221,46791255,46794111,46794883,46795974,46796164,46798509,46798915,46799162,46800322,46801279,46801925,46802563,46805062,46806088,46808198,46810053,46810900,46811710,	46703563,46729169,46735060,46741448,46743174,46748830,46753717,46755955,46773524,46776578,46777988,46778454,46779028,46781629,46781880,46782943,46784332,46786236,46789614,46790302,46791383,46794226,46795085,46796084,46796245,46798633,46799037,46799274,46800432,46801410,46802094,46802734,46805124,46806146,46808273,46810228,46811024,46814430,
NM_173602	DIP2B	chr12	+	49185034	49428706	49185190	49424889	38	49185034,49306025,49320773,49340243,49351235,49354523,49355378,49358728,49360721,49363187,49365882,49366622,49371098,49372998,49375316,49375897,49377110,49378377,49379115,49384189,49386587,49388497,49394444,49398758,49399004,49401322,49403251,49404824,49407752,49408597,49411418,49412415,49414184,49415122,49417085,49419458,49421465,49424636,	49185290,49306097,49320902,49340369,49351448,49354679,49355498,49358926,49360813,49363298,49366006,49366732,49371201,49373063,49375410,49376017,49377225,49378517,49379252,49384270,49386715,49388612,49394646,49398868,49399085,49401446,49403373,49404936,49407862,49408728,49411587,49412586,49414246,49415180,49417160,49419636,49421589,49428706,
NM_014974	DIP2C	chr10	-	310401	725608	313264	725518	37	310401,317139,319211,322212,324303,345970,362945,365372,377138,380748,380938,384580,385270,392365,393767,398429,399136,400313,402214,405433,418586,419966,420485,423684,425930,426203,426679,435048,444865,449852,451708,455004,458763,476810,508378,522398,725433,	313517,317263,319386,322287,324361,346032,363116,365541,377269,380858,381050,384702,385394,392446,393877,398631,399251,400522,402351,405573,418701,420086,420579,423749,426033,426313,426803,435159,444957,450050,451828,455139,458973,476936,508489,522470,725608,
NM_014952	BAHD1	chr15	+	38520702	38547720	38537955	38545621	7	38520702,38537941,38541402,38543351,38543961,38544825,38545431,	38520759,38539387,38541785,38543511,38544038,38544926,38547720,
NM_022836	DCLRE1B	chr1	+	114249437	114258215	114249731	114256336	4	114249437,114251140,114252153,114255275,	114249920,114251306,114252336,114258215,
NM_005433	YES1	chr18	-	711593	802327	714423	746827	12	711593,722833,726807,729734,732917,733259,735707,735947,737919,741704,746556,802114,	714632,722965,726961,729811,733097,733415,735857,736051,738018,741804,746835,802327,
NM_014881	DCLRE1A	chr10	-	115584474	115603965	115584900	115602931	9	115584474,115586810,115591154,115592091,115593852,115595433,115596950,115598728,115602471,	115585061,115586952,115591309,115592237,115593993,115595552,115597084,115600393,115603965,
NM_001080449	DNA2	chr10	-	69843827	69901736	69844801	69901627	21	69843827,69846469,69848796,69849565,69851987,69852277,69852459,69860198,69861619,69861968,69862156,69866773,69872679,69874683,69876058,69879790,69888866,69895429,69897885,69899743,69901553,	69844868,69846618,69848976,69849655,69852192,69852367,69852653,69860418,69861734,69862078,69862273,69867004,69872874,69874846,69876176,69880010,69888998,69895575,69898069,69899926,69901736,
NM_018098	ECT2	chr3	+	173951168	174021957	173955014	174020721	24	173951168,173954992,173955778,173957466,173959463,173960639,173962093,173962899,173963174,173963393,173964761,173969490,173974386,173982646,173984282,173985190,173986976,174003099,174003344,174006214,174008253,174016087,174017174,174020631,	173951341,173955144,173955858,173957649,173959553,173960747,173962167,173963030,173963290,173963456,173964984,173969627,173974506,173982715,173984393,173985287,173987058,174003178,174003464,174006353,174008408,174016195,174017321,174021957,
NM_005843	STAM2	chr2	-	152681561	152740752	152685333	152740402	14	152681561,152688525,152690985,152696873,152697932,152698161,152700268,152708586,152709647,152711921,152712783,152712984,152714904,152740362,	152685562,152688695,152691139,152696928,152698020,152698244,152700363,152708773,152709717,152712068,152712882,152713060,152714989,152740752,
NM_001131036	ZCCHC9	chr5	+	80633157	80644871	80636332	80644237	6	80633157,80636315,80640135,80640520,80642785,80644118,	80633245,80636716,80640286,80640613,80642854,80644871,
NM_017612	ZCCHC8	chr12	-	121523394	121551573	121523996	121551340	14	121523394,121528340,121528705,121530689,121532021,121532444,121533134,121533778,121533959,121539885,121540961,121543214,121549326,121551139,	121524775,121528458,121528792,121530811,121532164,121532587,121533195,121533844,121534063,121539963,121541067,121543289,121549367,121551573,
NM_002252	KCNS3	chr2	+	17923404	17977705	17975756	17977232	3	17923404,17962427,17975697,	17923554,17962619,17977705,
NM_032226	ZCCHC7	chr9	+	37110468	37348143	37116329	37347265	9	37110468,37116308,37292184,37294184,37295540,37317795,37339353,37344706,37346831,	37110620,37116939,37292228,37294310,37295711,37317831,37339449,37344821,37348143,
NM_024617	ZCCHC6	chr9	-	88092469	88159222	88093411	88157934	27	88092469,88106010,88107820,88109590,88109926,88113163,88113946,88114197,88114662,88115440,88121953,88123692,88124318,88127059,88127607,88130068,88133074,88142153,88143557,88144770,88145736,88147809,88149711,88150403,88151033,88157414,88159005,	88093479,88106336,88107936,88109682,88109974,88113341,88114024,88114311,88114752,88115544,88122011,88123793,88124405,88127210,88128695,88130249,88133227,88142273,88143684,88144840,88145788,88147898,88149889,88150520,88151215,88157965,88159222,
NM_024936	ZCCHC4	chr4	+	24923493	24980763	24923529	24979884	13	24923493,24924765,24926037,24943902,24944627,24956267,24960211,24962308,24972578,24972945,24975173,24975741,24979748,	24923656,24924884,24926120,24944178,24944708,24956340,24960362,24962409,24972700,24973021,24975225,24975886,24980763,
NM_001100407	C17orf62	chr17	-	77993808	78001996	77995168	78000419	8	77993808,77995611,77997028,77997787,77998744,78000334,78000595,78001864,	77995289,77995756,77997125,77997861,77998786,78000457,78000645,78001996,
NM_001388	DRG2	chr17	+	17931905	17952008	17932062	17951279	13	17931905,17937851,17942308,17943055,17943671,17944401,17944607,17945531,17945959,17947839,17948661,17950471,17951192,	17932126,17938012,17942398,17943116,17943762,17944474,17944698,17945629,17946036,17947928,17948720,17950525,17952008,
NM_001007230	SPOP	chr17	-	45031246	45110524	45032738	45055171	12	45031246,45034225,45039610,45040234,45043640,45051341,45051594,45054306,45055093,45069119,45100387,45110293,	45032883,45034368,45039733,45040290,45043818,45051469,45051746,45054428,45055237,45069170,45100439,45110524,
NM_005630	SLCO2A1	chr3	-	135134231	135231610	135136246	135231336	14	135134231,135137307,135139962,135144138,135146628,135148789,135150069,135150426,135152741,135155196,135156499,135175196,135181014,135231240,	135136364,135137431,135140027,135144302,135146794,135148979,135150234,135150505,135152878,135155295,135156727,135175359,135181152,135231610,
NM_001141980	TP53BP1	chr15	-	41486705	41572646	41486872	41572533	28	41486705,41487432,41488386,41489136,41492608,41495083,41495714,41499794,41500514,41501344,41507505,41511683,41517813,41521015,41525876,41526855,41535381,41549347,41554162,41555054,41557082,41558886,41559348,41560384,41571158,41571491,41571773,41572526,	41487060,41487578,41488586,41489231,41492824,41495299,41495906,41500225,41500664,41501616,41507658,41512167,41517906,41521073,41526080,41526975,41536708,41549556,41554257,41555184,41557249,41559016,41559507,41560512,41571243,41571585,41571958,41572646,
NM_001031685	TP53BP2	chr1	-	222034224	222100297	222035177	222100005	18	222034224,222038439,222043332,222046713,222047627,222050139,222052539,222054223,222055024,222056440,222057055,222057595,222058498,222061170,222064755,222068564,222075544,222099978,	222035219,222038639,222043499,222046847,222047765,222050915,222053002,222054372,222055135,222056669,222057220,222057777,222058673,222061272,222064838,222068678,222075692,222100297,
NM_022755	IPPK	chr9	-	94416574	94472368	94417934	94472091	13	94416574,94421588,94436488,94437260,94440103,94442812,94444854,94450161,94451555,94454675,94458558,94460736,94472010,	94418160,94421668,94436591,94437411,94440383,94442885,94444913,94450251,94451677,94454742,94458654,94460784,94472368,
NM_181597	UPP1	chr7	+	48094879	48114857	48100905	48114479	10	48094879,48095375,48096309,48100884,48105791,48107945,48109418,48112994,48113482,48114339,	48095045,48095540,48096486,48100949,48105909,48108104,48109533,48113204,48113629,48114857,
NM_018281	ECHDC2	chr1	-	53134171	53160034	53134779	53159933	9	53134171,53135696,53137433,53142905,53143293,53146127,53149825,53149982,53159812,	53134857,53135744,53137484,53143093,53143350,53146214,53149913,53150050,53160034,
NM_006738	AKAP13	chr15	+	83724850	84093444	83829955	84088912	37	83724850,83829944,83865662,83877818,83888006,83919365,83923164,83929936,83983608,83990052,83999651,84006622,84008797,84013956,84026392,84028975,84037511,84052253,84054813,84060022,84061524,84062241,84063310,84066225,84066464,84067306,84070644,84071300,84071615,84074747,84079226,84079794,84080324,84084456,84085280,84087726,84088862,	83725033,83829988,83865810,83878115,83888190,83919564,83926342,83930058,83983684,83990189,84000022,84006688,84008990,84014065,84026447,84029108,84037686,84052321,84054880,84060158,84061637,84062394,84063561,84066351,84066582,84067555,84070721,84071482,84071698,84074942,84079385,84079865,84080369,84084507,84085730,84088060,84093444,
NM_016145	WDR83OS	chr19	-	12639884	12641465	12640172	12641217	4	12639884,12640333,12640941,12641167,	12640239,12640431,12641047,12641465,
NM_199162	ADPRHL1	chr13	-	113124260	113151458	113125137	113146873	7	113124260,113126532,113127367,113131267,113136057,113146740,113151314,	113125295,113126665,113127495,113131408,113136183,113146905,113151458,
NM_017825	ADPRHL2	chr1	+	36327039	36332119	36327092	36331574	6	36327039,36329431,36329805,36330097,36330609,36331284,	36327303,36329528,36330013,36330282,36330710,36332119,
NM_001349	DARS	chr2	-	136380723	136459692	136381355	136459508	16	136380723,136385178,136385421,136386525,136388508,136390265,136394492,136396823,136398426,136406822,136407949,136417417,136435435,136453313,136457436,136459442,	136381447,136385250,136385533,136386606,136388551,136390412,136394640,136396958,136398538,136406882,136408030,136417520,136435538,136453406,136457494,136459692,
NM_006330	LYPLA1	chr8	-	55121480	55177130	55123177	55176936	9	55121480,55126124,55127767,55130172,55137366,55138440,55140860,55176020,55176867,	55123231,55126301,55127869,55130246,55137437,55138488,55140926,55176052,55177130,
NM_007260	LYPLA2	chr1	+	23990232	23994614	23991759	23993809	10	23990232,23991733,23992084,23992227,23992781,23992936,23993139,23993300,23993503,23993758,	23990327,23991837,23992116,23992293,23992829,23993007,23993213,23993402,23993677,23994614,
NM_197962	GLRX2	chr1	-	191332219	191341231	191332377	191341135	4	191332219,191333336,191336893,191341016,	191332512,191333513,191336957,191341231,
NM_006541	GLRX3	chr10	+	131824628	131868636	131824674	131867646	11	131824628,131833464,131848248,131849049,131854760,131855172,131857686,131859837,131863120,131863250,131867595,	131824766,131833573,131848323,131849251,131854933,131855234,131857744,131859890,131863160,131863343,131868636,
NM_017916	PIH1D1	chr19	-	54641367	54646927	54641450	54646643	9	54641367,54641619,54642092,54642406,54642895,54643069,54644543,54645850,54646553,	54641492,54641763,54642168,54642536,54642977,54643131,54644723,54645917,54646927,
NM_005620	S100A11	chr1	-	150271607	150276135	150271761	150276015	3	150271607,150272747,150276012,	150271923,150272900,150276135,
NM_002966	S100A10	chr1	-	150222017	150233338	150222262	150225330	3	150222017,150225198,150232851,	150222424,150225351,150233338,
NM_001024213	S100A13	chr1	-	151857907	151866148	151857994	151865572	3	151857907,151865419,151866050,	151858138,151865633,151866148,
NM_080388	S100A16	chr1	-	151845988	151852138	151846633	151847251	3	151845988,151847098,151852051,	151846792,151847277,151852138,
NM_144581	L3HYPDH	chr14	-	59009083	59020826	59009435	59020787	5	59009083,59012339,59012562,59015652,59020279,	59009561,59012477,59012685,59015822,59020826,
NM_024038	C19orf43	chr19	-	12702454	12706529	12702774	12706471	3	12702454,12703157,12706126,	12702882,12703235,12706529,
NM_006621	AHCYL1	chr1	+	110328909	110367878	110329197	110365825	17	110328909,110353178,110355358,110356506,110357041,110358907,110359569,110360488,110360811,110361639,110362090,110362517,110362696,110363195,110363692,110364875,110365818,	110329317,110353290,110355502,110356607,110357144,110359002,110359676,110360605,110360875,110361728,110362161,110362612,110362795,110363264,110363771,110364996,110367878,
NM_001130720	AHCYL2	chr7	+	128652090	128854289	128652153	128854122	17	128652090,128806717,128816132,128816710,128824298,128827366,128830455,128832173,128832912,128833454,128836552,128840670,128849916,128851950,128852139,128853519,128854115,	128652516,128806826,128816276,128816811,128824401,128827461,128830562,128832290,128832976,128833543,128836623,128840765,128850015,128852019,128852218,128853640,128854289,
NM_001004106	GRK6	chr5	+	176786292	176802227	176786452	176801397	16	176786292,176790478,176791601,176791839,176792312,176792753,176792953,176793142,176793520,176794508,176794638,176795679,176795999,176800306,176800525,176801343,	176786504,176790574,176791714,176791917,176792413,176792846,176793017,176793283,176793711,176794546,176794728,176795888,176796137,176800444,176800660,176802227,
NM_005308	GRK5	chr10	+	120957186	121205120	120957419	121204569	16	120957186,121076017,121130316,121146196,121172667,121174494,121179876,121180888,121186152,121189232,121191500,121193045,121197624,121202172,121202646,121204470,	120957471,121076113,121130429,121146274,121172768,121174587,121179940,121181029,121186343,121189270,121191590,121193254,121197762,121202310,121202778,121205120,
