# these clusters are supported by 3P tags from at least two unique RNA molecules
# either from a single library with unique reads in the cluster, or multiple libraries
# cluster start and end coordinates are the largest and smallest coordinate of 3' ends from 3P tags that mapped within that cluster.
# coordinates are 0-based in WS190/ce6
#entrezGeneId	lib	chr	start	end	cleavageSite	readNum	sense	phase	refSeqs(comma_separated)
189385	all	chrX	15797063	15797072	15797070	27.0	-	.	NM_078198
181640	all	chrX	15505909	15505918	15505916	91.0	-	.	NM_078162
181772	all	chrX	17420405	17420424	17420415	48.0	-	.	NM_078422
182932	all	chrX	5332388	5332389	5332388	43.0	-	.	NM_076503
4363121	all	chrX	4101594	4101600	4101594	2.0	-	.	NM_001047814
180896	all	chrX	6238072	6238088	6238081	4873.0	-	.	NM_076645
180450	all	chrX	975571	975571	975571	1.0	-	.	NM_001029287,NM_001029288
181313	all	chrX	11229285	11229285	11229285	6.0	-	.	NM_077476
185135	all	chrX	17532888	17532888	17532888	4.0	-	.	NM_078435
181343	all	chrX	11545197	11545201	11545200	11.0	-	.	NM_077528,NM_077529
181313	all	chrX	11229141	11229153	11229147	442.0	-	.	NM_077476
181546	all	chrX	14502264	14502268	14502268	4.0	-	.	NM_078011
181232	all	chrX	10220598	10220601	10220598	4.0	-	.	NM_001129636,NM_001129637
182617	all	chrX	1823543	1823552	1823552	9.0	-	.	NM_075933
181081	all	chrX	8262352	8262371	8262361	210.0	-	.	NM_076994
181121	all	chrX	8746768	8746768	8746768	2.0	-	.	NM_001029628,NM_171746,NM_171747
181062	all	chrX	8050356	8050369	8050366	12.0	-	.	NM_001029249,NM_001029250
180951	all	chrX	6819945	6819945	6819945	5.0	-	.	NM_076746
181416	all	chrX	12744775	12744775	12744775	6.0	-	.	NM_077727
180649	all	chrX	3588983	3588983	3588983	2.0	-	.	NM_076216
187540	all	chrX	6729983	6729984	6729983	6.0	-	.	NM_076734
186146	all	chrX	8716550	8716559	8716559	6.0	-	.	NM_077075
181589	all	chrX	14960447	14960462	14960455	20.0	-	.	NM_078080
180744	all	chrX	4702218	4702222	4702218	13.0	-	.	NM_001029586,NM_001029587
180986	all	chrX	7230940	7230941	7230940	3.0	-	.	NM_076816,NM_182453
180510	all	chrX	1986493	1986493	1986493	3.0	-	.	NM_075966
180799	all	chrX	5271764	5271774	5271774	8.0	-	.	NM_076493
181241	all	chrX	10321806	10321811	10321811	3.0	-	.	NM_001047817,NM_001047818
181674	all	chrX	15861211	15861218	15861214	179.0	-	.	NM_078206
180637	all	chrX	3453877	3453880	3453877	19.0	-	.	NM_001029819,NM_171652
181410	all	chrX	12624569	12624579	12624577	230.0	-	.	NM_077708
180993	all	chrX	7314836	7314853	7314843	107.0	-	.	NM_076834
180783	all	chrX	5112451	5112453	5112453	5.0	-	.	NM_076469,NM_076470
181518	all	chrX	14080294	14080302	14080302	28.0	-	.	NM_077943
180652	all	chrX	3604325	3604339	3604335	3699.0	-	.	NM_076219
180503	all	chrX	1846587	1846587	1846587	1.0	-	.	NM_075939
181381	all	chrX	12170076	12170076	12170076	7.0	-	.	NM_077634
181225	all	chrX	10130767	10130768	10130767	48.0	-	.	NM_077299
181274	all	chrX	10796051	10796056	10796051	2.0	-	.	NM_001029446,NM_001029448,NM_001129669,NM_001136454,NM_001136455,NM_077404
191966	all	chrX	11619874	11619880	11619879	48.0	-	.	NM_077540
180808	all	chrX	5353060	5353071	5353067	1755.0	-	.	NM_076509
181118	all	chrX	8718730	8718739	8718739	5.0	-	.	NM_077076
181279	all	chrX	10893576	10893586	10893583	5.0	-	.	NM_077419
181170	all	chrX	9434378	9434386	9434385	157.0	-	.	NM_077184
181617	all	chrX	15225796	15225796	15225796	2.0	-	.	NM_078127
181596	all	chrX	15001949	15001963	15001953	2446.0	-	.	NM_078092
181353	all	chrX	11659431	11659437	11659434	32.0	-	.	NM_077548
181649	all	chrX	15604708	15604712	15604710	5.0	-	.	NM_078171
181368	all	chrX	11944334	11944334	11944334	1.0	-	.	NM_077598
182684	all	chrX	12536897	12536907	12536907	115.0	-	.	NM_077700
181225	all	chrX	10136057	10136063	10136061	196.0	-	.	NM_077299
181013	all	chrX	7536584	7536584	7536584	22.0	-	.	NM_076873
188266	all	chrX	7318176	7318188	7318186	166.0	-	.	NM_076836
187585	all	chrX	8820615	8820615	8820615	1.0	-	.	NM_001029659,NM_001029660
181265	all	chrX	10675782	10675782	10675782	3.0	-	.	NM_077386
185489	all	chrX	17567545	17567545	17567545	11.0	-	.	NM_078441
181608	all	chrX	15120762	15120770	15120767	11.0	-	.	NM_078114
180697	all	chrX	4246570	4246571	4246570	3.0	-	.	NM_076321,NM_076322,NM_076323
181518	all	chrX	14079316	14079324	14079318	121.0	-	.	NM_077943
184656	all	chrX	9262005	9262005	9262005	2.0	-	.	NM_077160
181191	all	chrX	9780295	9780305	9780301	3284.0	-	.	NM_077241
180873	all	chrX	6044631	6044638	6044634	24.0	-	.	NM_001029206,NM_001029207,NM_001029208,NM_001029209
185121	all	chrX	11509361	11509368	11509368	291.0	-	.	NM_077520
183746	all	chrX	6860893	6860903	6860903	134.0	-	.	NM_076755
180619	all	chrX	3267280	3267286	3267286	506.0	-	.	NM_076159
180479	all	chrX	1443909	1443912	1443912	4.0	-	.	NM_001029770,NM_001029771,NM_171627,NM_171628,NM_171629
181318	all	chrX	11288362	11288362	11288362	2.0	-	.	NM_077484
184564	all	chrX	14095332	14095332	14095332	4.0	-	.	NM_077946
191666	all	chrX	7116232	7116235	7116235	16.0	-	.	NM_076799
180632	all	chrX	3412854	3412857	3412856	17.0	-	.	NM_076190
181065	all	chrX	8084187	8084196	8084187	2.0	-	.	NM_076961
180587	all	chrX	3012176	3012181	3012181	1593.0	-	.	NM_076113
182619	all	chrX	6230931	6230941	6230931	55.0	-	.	NM_001029225,NM_001029226
181620	all	chrX	15270847	15270847	15270847	5.0	-	.	NM_001029498,NM_001029499,NM_078132,NM_182447
181224	all	chrX	10104580	10104580	10104580	2.0	-	.	NM_171758,NM_171759
3565729	all	chrX	11719929	11719933	11719929	2.0	-	.	NM_001029342
181521	all	chrX	14117027	14117033	14117032	199.0	-	.	NM_077952
181013	all	chrX	7536401	7536407	7536407	182.0	-	.	NM_076873
181500	all	chrX	13914720	13914733	13914728	150.0	-	.	NM_077916
180723	all	chrX	4517977	4517977	4517977	17.0	-	.	NM_001029198,NM_076375,NM_076376
182547	all	chrX	3505220	3505226	3505223	4.0	-	.	NM_076203
180422	all	chrX	767023	767034	767033	5626.0	-	.	NM_075749
180505	all	chrX	1853863	1853870	1853867	545.0	-	.	NM_075941
180460	all	chrX	1079419	1079426	1079424	71.0	-	.	NM_075804
181001	all	chrX	7439219	7439221	7439219	15.0	-	.	NM_076859
186146	all	chrX	8716510	8716519	8716519	28.0	-	.	NM_077075
181333	all	chrX	11407019	11407019	11407019	6.0	-	.	NM_077510
189382	all	chrX	15778549	15778561	15778558	61.0	-	.	NM_078196
181528	all	chrX	14171319	14171327	14171324	20.0	-	.	NM_077961
184675	all	chrX	10005442	10005444	10005442	5.0	-	.	NM_077278
181312	all	chrX	11218057	11218063	11218059	105.0	-	.	NM_077475
191645	all	chrX	11332233	11332239	11332233	23.0	-	.	NM_077496
180914	all	chrX	6408530	6408532	6408530	2.0	-	.	NM_076675
180965	all	chrX	6925000	6925009	6925006	9.0	-	.	NM_001129658,NM_076770,NM_076771
181313	all	chrX	11229080	11229090	11229085	41.0	-	.	NM_077476
180601	all	chrX	3112073	3112087	3112082	44989.0	-	.	NM_076133
259704	all	chrX	4596103	4596103	4596103	6.0	-	.	NM_001029733,NM_001029734
188877	all	chrX	9017081	9017081	9017081	5.0	-	.	NM_077123
181421	all	chrX	12846408	12846418	12846408	5.0	-	.	NM_077739
180917	all	chrX	6446583	6446592	6446583	13.0	-	.	NM_076681
181682	all	chrX	16035097	16035102	16035097	4.0	-	.	NM_078223
180914	all	chrX	6408356	6408364	6408359	11.0	-	.	NM_076675
180993	all	chrX	7314751	7314757	7314751	6.0	-	.	NM_076834
180951	all	chrX	6819877	6819881	6819881	5.0	-	.	NM_076746
189130	all	chrX	11096949	11096953	11096953	79.0	-	.	NM_077457
187454	all	chrX	633363	633370	633370	103.0	-	.	NM_075730
181395	all	chrX	12358513	12358525	12358520	8.0	-	.	NM_182449
185249	all	chrX	3789720	3789729	3789728	182.0	-	.	NM_076256
188683	all	chrX	10936713	10936714	10936713	2.0	-	.	NM_077427
6418865	all	chrX	6206332	6206341	6206341	53.0	-	.	NM_001129709
180913	all	chrX	6379388	6379390	6379388	2.0	-	.	NM_076672
181526	all	chrX	14163104	14163104	14163104	1.0	-	.	NM_077959
181772	all	chrX	17420078	17420086	17420086	8.0	-	.	NM_078422
181189	all	chrX	9761415	9761417	9761415	15.0	-	.	NM_077238
181026	all	chrX	7657645	7657645	7657645	1.0	-	.	NM_076892
6418865	all	chrX	6205076	6205078	6205078	9.0	-	.	NM_001129709
6418832	all	chrX	14743525	14743525	14743525	1.0	-	.	NM_001129625
180455	all	chrX	1027760	1027766	1027766	12.0	-	.	NM_075795
180631	all	chrX	3408541	3408541	3408541	2.0	-	.	NM_001029185,NM_001029186
184851	all	chrX	8161543	8161554	8161553	78.0	-	.	NM_076975
180885	all	chrX	6127543	6127555	6127546	169.0	-	.	NM_076628
180895	all	chrX	6233101	6233109	6233107	222.0	-	.	NM_001129635,NM_076644
188691	all	chrX	2094822	2094832	2094828	14.0	-	.	NM_075986
180658	all	chrX	3684135	3684135	3684135	2.0	-	.	NM_076234
185904	all	chrX	10888995	10888999	10888995	16.0	-	.	NM_077416
182067	all	chrX	7435600	7435605	7435605	4.0	-	.	NM_001029155,NM_001029156
185848	all	chrX	7537759	7537765	7537762	31.0	-	.	NM_076874
180458	all	chrX	1057494	1057494	1057494	1.0	-	.	NM_001129690,NM_075801
187542	all	chrX	7798888	7798896	7798896	43.0	-	.	NM_001129699,NM_001129700
180599	all	chrX	3104762	3104765	3104762	3.0	-	.	NM_076131
185941	all	chrX	3893847	3893857	3893851	6.0	-	.	NM_076272
181013	all	chrX	7536359	7536361	7536359	59.0	-	.	NM_076873
6418872	all	chrX	11909341	11909347	11909341	8.0	-	.	NM_001129718
184153	all	chrX	1710145	1710147	1710145	30.0	-	.	NM_075913
181196	all	chrX	9833402	9833404	9833402	2.0	-	.	NM_077246
180435	all	chrX	865007	865010	865007	3.0	-	.	NM_075768
6418865	all	chrX	6204986	6204989	6204989	8.0	-	.	NM_001129709
181494	all	chrX	13765269	13765286	13765277	556.0	-	.	NM_077899
182489	all	chrX	7421275	7421275	7421275	4.0	-	.	NM_076855
183881	all	chrIII	1229	1236	1236	18.0	-	.	NM_064723
182243	all	chrX	10842423	10842429	10842429	6.0	-	.	NM_077408
181381	all	chrX	12169147	12169150	12169150	13.0	-	.	NM_077634
180458	all	chrX	1057538	1057546	1057538	3.0	-	.	NM_001129690,NM_075801
180732	all	chrX	4591272	4591280	4591280	50.0	-	.	NM_001129624,NM_076388
187183	all	chrX	13264925	13264925	13264925	3.0	-	.	NM_077802
181382	all	chrX	12199593	12199599	12199593	10.0	-	.	NM_077635
181353	all	chrX	11659556	11659556	11659556	1.0	-	.	NM_077548
180828	all	chrX	5595834	5595843	5595834	2.0	-	.	NM_076543
185249	all	chrX	3789744	3789748	3789744	2.0	-	.	NM_076256
190465	all	chrX	11900952	11900961	11900957	17.0	-	.	NM_077590
181766	all	chrX	17372229	17372235	17372232	27.0	-	.	NM_078414
180403	all	chrX	501960	501960	501960	1.0	-	.	NM_075708
180783	all	chrX	5113437	5113437	5113437	10.0	-	.	NM_076469,NM_076470
184656	all	chrX	9261908	9261917	9261908	4.0	-	.	NM_077160
180872	all	chrX	6034438	6034447	6034447	39.0	-	.	NM_001029203,NM_001029204,NM_001029205
182897	all	chrX	5449945	5449945	5449945	4.0	-	.	NM_076524
181222	all	chrX	10094422	10094430	10094422	4.0	-	.	NM_001029774,NM_001029775
181494	all	chrX	13765893	13765895	13765895	9.0	-	.	NM_077899
180756	all	chrX	4805955	4805967	4805962	71.0	-	.	NM_001029679,NM_001029680
184504	all	chrX	4363427	4363438	4363429	31.0	-	.	NM_076349
181616	all	chrX	15209391	15209391	15209391	4.0	-	.	NM_078126
181689	all	chrX	16123928	16123935	16123928	2.0	-	.	NM_078233
181229	all	chrX	10181039	10181042	10181039	3.0	-	.	NM_077308,NM_171761,NM_171762
181348	all	chrX	11603855	11603864	11603857	62.0	-	.	NM_077537,NM_077538
186752	all	chrX	12266783	12266787	12266783	3.0	-	.	NM_077644
181217	all	chrX	10062401	10062416	10062411	105.0	-	.	NM_077288
183753	all	chrX	7690475	7690495	7690485	570.0	-	.	NM_001029318,NM_001029319,NM_001029320
180716	all	chrX	4441708	4441713	4441708	22.0	-	.	NM_076363
188252	all	chrX	6281873	6281880	6281880	27.0	-	.	NM_076651
180802	all	chrX	5309617	5309618	5309618	4.0	-	.	NM_076501
180801	all	chrX	5289680	5289680	5289680	6.0	-	.	NM_001029453,NM_171684,NM_171951
180780	all	chrX	5092402	5092411	5092409	18.0	-	.	NM_001029282,NM_001029283
181494	all	chrX	13765266	13765266	13765266	2.0	-	.	NM_077899
184263	all	chrX	4110409	4110423	4110417	538.0	-	.	NM_076297
6418847	all	chrX	10527932	10527941	10527932	20.0	-	.	NM_001129659
182248	all	chrX	11142865	11142865	11142865	3.0	-	.	NM_077460
181363	all	chrX	11879024	11879041	11879032	1913.0	-	.	NM_077583
191431	all	chrX	3348718	3348728	3348723	29.0	-	.	NM_076177
180454	all	chrX	1012757	1012758	1012758	7.0	-	.	NM_075792
181577	all	chrX	14815909	14815922	14815918	346.0	-	.	NM_078057,NM_078058
185534	all	chrX	14690744	14690757	14690748	319.0	-	.	NM_078038
180824	all	chrX	5519909	5519909	5519909	1.0	-	.	NM_076536
181180	all	chrX	9633154	9633154	9633154	2.0	-	.	NM_077223
181487	all	chrX	13665780	13665784	13665783	13.0	-	.	NM_077888
181559	all	chrX	14631974	14631978	14631976	8.0	-	.	NM_078032
6418859	all	chrX	6436392	6436402	6436396	335.0	-	.	NM_001129693
183576	all	chrX	8957583	8957584	8957583	4.0	-	.	NM_077113
182248	all	chrX	11127472	11127475	11127475	5.0	-	.	NM_077460
180665	all	chrX	3780244	3780245	3780244	11.0	-	.	NM_076254
191072	all	chrX	3840888	3840890	3840890	4.0	-	.	NM_076265
180422	all	chrX	767051	767051	767051	1.0	-	.	NM_075749
181457	all	chrX	13349585	13349595	13349585	2.0	-	.	NM_077822
180551	all	chrX	2473746	2473755	2473751	273.0	-	.	NM_076048
180918	all	chrX	6446753	6446757	6446757	6.0	-	.	NM_076682
3565841	all	chrX	14133728	14133736	14133736	36.0	-	.	NM_001029442
181097	all	chrX	8422732	8422732	8422732	2.0	-	.	NM_077029
181054	all	chrX	7956129	7956129	7956129	1.0	-	.	NM_076940
181352	all	chrX	11653685	11653691	11653691	3.0	-	.	NM_077546
185870	all	chrX	10373130	10373130	10373130	6.0	-	.	NM_077338,NM_077339
186631	all	chrX	11004950	11004960	11004960	3.0	-	.	NM_077437
180880	all	chrX	6088955	6088960	6088955	23.0	-	.	NM_076618
180843	all	chrX	5779109	5779117	5779117	7.0	-	.	NM_076569
182125	all	chrX	3668035	3668042	3668041	5.0	-	.	NM_076230
181220	all	chrX	10087299	10087299	10087299	4.0	-	.	NM_001029776
181664	all	chrX	15754276	15754276	15754276	3.0	-	.	NM_078192
180993	all	chrX	7314770	7314776	7314776	4.0	-	.	NM_076834
180445	all	chrX	945014	945019	945014	2.0	-	.	NM_075781
181376	all	chrX	12031512	12031525	12031515	247.0	-	.	NM_077613
184081	all	chrX	13466459	13466463	13466459	3.0	-	.	NM_077846
181229	all	chrX	10180899	10180908	10180902	40.0	-	.	NM_077308,NM_171761,NM_171762
181482	all	chrX	13619981	13619985	13619985	3.0	-	.	NM_077881
181252	all	chrX	10521726	10521735	10521735	177.0	-	.	NM_077359
185612	all	chrX	8382635	8382646	8382645	435.0	-	.	NM_001129671,NM_077021
180598	all	chrX	3095465	3095476	3095468	13.0	-	.	NM_076129
181612	all	chrX	15177969	15177975	15177975	4.0	-	.	NM_078122
183461	all	chrX	14596252	14596254	14596254	3.0	-	.	NM_078028
181217	all	chrX	10062669	10062681	10062678	10.0	-	.	NM_077288
184263	all	chrX	4110399	4110406	4110406	29.0	-	.	NM_076297
3896870	all	chrX	7321772	7321782	7321778	7.0	-	.	NM_001038470
3564775	all	chrX	14318021	14318021	14318021	1.0	-	.	NM_001029220,NM_001029221
180422	all	chrX	767082	767088	767082	9.0	-	.	NM_075749
3565574	all	chrX	11853540	11853548	11853544	169.0	-	.	NM_001029539
189172	all	chrX	12106324	12106328	12106327	120.0	-	.	NM_077621
181539	all	chrX	14333364	14333364	14333364	2.0	-	.	NM_077991
187186	all	chrX	13275035	13275037	13275035	7.0	-	.	NM_077805
182322	all	chrX	8867669	8867669	8867669	5.0	-	.	NM_077100
183865	all	chrX	6655927	6655927	6655927	5.0	-	.	NM_001029334,NM_001029335,NM_001047770
182439	all	chrX	6006945	6006955	6006945	5.0	-	.	NM_076604
3565685	all	chrX	11116028	11116034	11116034	228.0	-	.	NM_001029674
181334	all	chrX	11412915	11412917	11412917	3.0	-	.	NM_077511
189175	all	chrX	1775933	1775933	1775933	2.0	-	.	NM_075924
187050	all	chrX	1534334	1534334	1534334	1.0	-	.	NM_075889
3565964	all	chrX	10520737	10520751	10520746	52.0	-	.	NM_001029402
259737	all	chrX	17236813	17236821	17236816	108.0	-	.	NM_171815
182322	all	chrX	8867513	8867518	8867518	17.0	-	.	NM_077100
259713	all	chrX	7153818	7153821	7153821	101.0	-	.	NM_171718
181565	all	chrX	14704487	14704495	14704495	49.0	-	.	NM_078041
189028	all	chrX	6596510	6596517	6596510	2.0	-	.	NM_076709
180610	all	chrX	3206919	3206927	3206927	116.0	-	.	NM_076148
188683	all	chrX	10938117	10938123	10938122	24.0	-	.	NM_077427
186145	all	chrX	8713442	8713445	8713442	4.0	-	.	NM_077074
181290	all	chrX	10999594	10999600	10999596	33.0	-	.	NM_077436
181228	all	chrX	10156866	10156876	10156876	12.0	-	.	NM_077302
181421	all	chrX	12846396	12846396	12846396	22.0	-	.	NM_077739
4927063	all	chrX	10371000	10371005	10371000	3.0	-	.	NM_001083307
182621	all	chrX	10239687	10239687	10239687	29.0	-	.	NM_077319
180516	all	chrX	2030814	2030828	2030819	97.0	-	.	NM_075973
180613	all	chrX	3235787	3235792	3235787	4.0	-	.	NM_076151
180597	all	chrX	3092379	3092386	3092383	779.0	-	.	NM_076128
184803	all	chrX	6522564	6522571	6522564	27.0	-	.	NM_076700
180876	all	chrX	6060780	6060782	6060782	3.0	-	.	NM_076612
180812	all	chrX	5397706	5397714	5397708	9.0	-	.	NM_076518
181726	all	chrX	16791254	16791266	16791263	4639.0	-	.	NM_078308
188491	all	chrX	9650928	9650933	9650933	243.0	-	.	NM_077225
181228	all	chrX	10157365	10157365	10157365	2.0	-	.	NM_077302
181137	all	chrX	8917271	8917290	8917280	164.0	-	.	NM_077107
181410	all	chrX	12625010	12625015	12625015	3.0	-	.	NM_077708
3564938	all	chrX	14568500	14568500	14568500	3.0	-	.	NM_001029561
180650	all	chrX	3597257	3597265	3597263	247.0	-	.	NM_076217
181165	all	chrX	9349200	9349218	9349208	7639.0	-	.	NM_077173
181373	all	chrX	11997431	11997431	11997431	4.0	-	.	NM_001038483,NM_001047832,NM_171782,NM_171783
183426	all	chrX	2398796	2398809	2398806	73.0	-	.	NM_076034
180831	all	chrX	5638597	5638597	5638597	8.0	-	.	NM_076548
180832	all	chrX	5651863	5651872	5651863	10.0	-	.	NM_076553
181925	all	chrX	530548	530559	530555	122.0	-	.	NM_075712
184297	all	chrX	17380547	17380554	17380547	4.0	-	.	NM_078415
180914	all	chrX	6408641	6408641	6408641	8.0	-	.	NM_076675
181279	all	chrX	10893505	10893513	10893511	467.0	-	.	NM_077419
180647	all	chrX	3567343	3567358	3567349	34.0	-	.	NM_076212
180808	all	chrX	5353000	5353009	5353009	35.0	-	.	NM_076509
181126	all	chrX	8796078	8796087	8796085	77.0	-	.	NM_077089
180843	all	chrX	5779135	5779135	5779135	2.0	-	.	NM_076569
187914	all	chrX	4368962	4368964	4368962	14.0	-	.	NM_076352
180965	all	chrX	6925085	6925085	6925085	2.0	-	.	NM_001129658,NM_076770,NM_076771
181347	all	chrX	11589792	11589804	11589800	71.0	-	.	NM_077536
181226	all	chrX	10140512	10140512	10140512	5.0	-	.	NM_077300
180414	all	chrX	643218	643222	643218	3.0	-	.	NM_001029643,NM_171613,NM_171614
180573	all	chrX	2834254	2834258	2834254	2.0	-	.	NM_001029795,NM_076090,NM_076091
182131	all	chrX	11267245	11267252	11267245	79.0	-	.	NM_077479
180940	all	chrX	6723635	6723644	6723635	30.0	-	.	NM_076732
181494	all	chrX	13765484	13765503	13765494	120.0	-	.	NM_077899
185881	all	chrX	7255843	7255844	7255843	3.0	-	.	NM_076819
187947	all	chrX	16775136	16775140	16775136	5.0	-	.	NM_078305
181333	all	chrX	11406975	11406991	11406985	13259.0	-	.	NM_077510
180746	all	chrX	4709738	4709740	4709738	202.0	-	.	NM_076405
184263	all	chrX	4110433	4110449	4110439	41.0	-	.	NM_076297
181529	all	chrX	14183138	14183147	14183147	394.0	-	.	NM_077964
4927063	all	chrX	10371067	10371073	10371067	3.0	-	.	NM_001083307
185724	all	chrX	10214387	10214391	10214391	667.0	-	.	NM_077315
180988	all	chrX	7244998	7245000	7244998	17.0	-	.	NM_076818
180518	all	chrX	2039491	2039493	2039491	4.0	-	.	NM_075976
181416	all	chrX	12744734	12744737	12744734	16.0	-	.	NM_077727
188211	all	chrX	12698835	12698840	12698837	28.0	-	.	NM_077719
184263	all	chrX	4110500	4110507	4110507	4.0	-	.	NM_076297
180384	all	chrX	42626	42635	42635	753.0	-	.	NM_075680
184469	all	chrX	5609071	5609081	5609071	220.0	-	.	NM_001029397,NM_001029398
180720	all	chrX	4494845	4494854	4494851	131.0	-	.	NM_001029508,NM_001029509,NM_001029510
180405	all	chrX	531868	531883	531877	145.0	-	.	NM_075713
182266	all	chrX	12938559	12938559	12938559	2.0	-	.	NM_077749
180980	all	chrX	7143771	7143785	7143776	16.0	-	.	NM_076803
180917	all	chrX	6446670	6446670	6446670	2.0	-	.	NM_076681
180982	all	chrX	7165976	7165986	7165986	3.0	-	.	NM_076805
180404	all	chrX	525988	525999	525997	52.0	-	.	NM_075711
180549	all	chrX	2445461	2445471	2445471	101.0	-	.	NM_076045
181775	all	chrX	17455733	17455741	17455733	3.0	-	.	NM_078427
180843	all	chrX	5778959	5778972	5778967	15.0	-	.	NM_076569
180801	all	chrX	5289837	5289849	5289839	13.0	-	.	NM_001029453,NM_171684,NM_171951
180766	all	chrX	4922826	4922826	4922826	3.0	-	.	NM_001047801,NM_001047802,NM_001047803
180952	all	chrX	6823842	6823847	6823847	367.0	-	.	NM_076747
180916	all	chrX	6442613	6442613	6442613	15.0	-	.	NM_076680
188484	all	chrX	1188230	1188233	1188233	3.0	-	.	NM_075822
181766	all	chrX	17371628	17371635	17371628	25.0	-	.	NM_078414
3565350	all	chrX	3036415	3036418	3036415	12.0	-	.	NM_076119
186146	all	chrX	8716460	8716460	8716460	12.0	-	.	NM_077075
181222	all	chrX	10094376	10094386	10094376	302.0	-	.	NM_001029774,NM_001029775
188706	all	chrX	13890725	13890725	13890725	5.0	-	.	NM_077912
181016	all	chrX	7557716	7557716	7557716	21.0	-	.	NM_001047811,NM_001047812,NM_001047813
181459	all	chrX	13385796	13385799	13385799	20.0	-	.	NM_077825
180599	all	chrX	3103220	3103231	3103230	215.0	-	.	NM_076131
180697	all	chrX	4246863	4246863	4246863	11.0	-	.	NM_076321,NM_076322,NM_076323
185725	all	chrX	10217260	10217260	10217260	1.0	-	.	NM_077316
180980	all	chrX	7143950	7143950	7143950	2.0	-	.	NM_076803
182547	all	chrX	3505594	3505594	3505594	4.0	-	.	NM_076203
180976	all	chrX	7097436	7097454	7097445	255.0	-	.	NM_076795
180746	all	chrX	4709818	4709827	4709821	5.0	-	.	NM_076405
180422	all	chrX	767006	767022	767012	955.0	-	.	NM_075749
181772	all	chrX	17420367	17420376	17420376	20.0	-	.	NM_078422
181118	all	chrX	8718668	8718678	8718669	6.0	-	.	NM_077076
181530	all	chrX	14193228	14193229	14193229	4.0	-	.	NM_077965
180768	all	chrX	4964327	4964329	4964327	3.0	-	.	NM_076442
181192	all	chrX	9792390	9792390	9792390	2.0	-	.	NM_077242
181278	all	chrX	10875823	10875825	10875823	8.0	-	.	NM_001047822,NM_001047823
180519	all	chrX	2066546	2066560	2066550	610.0	-	.	NM_075978,NM_075979
259700	all	chrX	4204562	4204566	4204566	4.0	-	.	NM_076316
187678	all	chrX	10330472	10330479	10330478	166.0	-	.	NM_077332
259727	all	chrX	11491009	11491022	11491019	9079.0	-	.	NM_077518
181620	all	chrX	15268842	15268842	15268842	15.0	-	.	NM_001029498,NM_001029499,NM_078132,NM_182447
181101	all	chrX	8465653	8465656	8465653	8.0	-	.	NM_077037
180529	all	chrX	2144582	2144582	2144582	2.0	-	.	NM_075994
181752	all	chrX	17136136	17136138	17136138	59.0	-	.	NM_078375
181276	all	chrX	10849074	10849078	10849074	3.0	-	.	NM_077409
180605	all	chrX	3151154	3151159	3151157	10.0	-	.	NM_076141
180987	all	chrX	7238639	7238648	7238642	31.0	-	.	NM_001029506,NM_171719,NM_171958
184504	all	chrX	4363481	4363493	4363489	52.0	-	.	NM_076349
181757	all	chrX	17212921	17212928	17212928	11.0	-	.	NM_078387
192071	all	chrX	13817398	13817398	13817398	6.0	-	.	NM_077904
181494	all	chrX	13765291	13765296	13765294	305.0	-	.	NM_077899
181096	all	chrX	8418583	8418592	8418589	892.0	-	.	NM_077028
180413	all	chrX	611356	611356	611356	4.0	-	.	NM_171612,NM_171939
181348	all	chrX	11603646	11603646	11603646	9.0	-	.	NM_077537,NM_077538
180492	all	chrX	1504238	1504248	1504239	14.0	-	.	NM_171630,NM_171940
3565729	all	chrX	11722290	11722302	11722299	402.0	-	.	NM_001029342
182360	all	chrX	9522412	9522412	9522412	2.0	-	.	NM_077201
187576	all	chrX	13298785	13298788	13298788	23.0	-	.	NM_077812
182932	all	chrX	5332591	5332591	5332591	2.0	-	.	NM_076503
181008	all	chrX	7501361	7501368	7501364	185.0	-	.	NM_076868
3565232	all	chrX	3113551	3113551	3113551	1.0	-	.	NM_076135
181182	all	chrX	9675971	9675971	9675971	2.0	-	.	NM_077227
181333	all	chrX	11407045	11407056	11407053	236.0	-	.	NM_077510
181194	all	chrX	9810106	9810113	9810106	5.0	-	.	NM_077244
181757	all	chrX	17212799	17212809	17212799	12.0	-	.	NM_078387
180910	all	chrX	6335318	6335324	6335324	6.0	-	.	NM_076660
181026	all	chrX	7657633	7657642	7657633	5.0	-	.	NM_076892
187928	all	chrX	2315306	2315306	2315306	3.0	-	.	NM_171632,NM_171633
181649	all	chrX	15604644	15604649	15604647	84.0	-	.	NM_078171
180420	all	chrX	743196	743196	743196	3.0	-	.	NM_001029171,NM_171618
181180	all	chrX	9633263	9633272	9633272	8.0	-	.	NM_077223
180654	all	chrX	3639195	3639198	3639195	5.0	-	.	NM_001029688,NM_001029689,NM_171654,NM_171946
187937	all	chrX	10719479	10719481	10719480	640.0	-	.	NM_077393
180656	all	chrX	3670378	3670386	3670382	28.0	-	.	NM_076231
181067	all	chrX	8095183	8095185	8095183	6.0	-	.	NM_001029596,NM_001029597
186802	all	chrX	8603312	8603321	8603319	140.0	-	.	NM_077058
184049	all	chrX	8726753	8726757	8726753	21.0	-	.	NM_077079
181319	all	chrX	11298021	11298021	11298021	1.0	-	.	NM_077485
181301	all	chrX	11118973	11118981	11118977	35.0	-	.	NM_077458
