Database of representative transcript models for protein-coding genes in Drosophila S2 cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for D. melanogaster had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from S2 cells; only genes detected by 3P-Seq are included in the table.
Coordinates of fly genes are based on the dm3 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_078872	bsf	chr2L	-	18449516	18454587	18449633	18454486	5	18449516,18450238,18452016,18453391,18454346,	18450175,18451960,18453325,18453917,18454587,
NM_058066	UbcD10	chr2R	-	13675916	13676914	13676142	13676607	1	13675916,	13676914,
NM_135651	CG4751	chr2L	+	11130740	11136003	11130864	11135487	6	11130740,11131263,11131674,11131886,11132121,11132452,	11131203,11131621,11131762,11132056,11132370,11136003,
NM_135507	Ripalpha	chr2L	-	10199405	10200972	10199831	10200538	4	10199405,10200290,10200415,10200868,	10200236,10200356,10200666,10200972,
NM_137511	SP2637	chr2R	-	14528368	14545706	14528686	14530162	7	14528368,14528963,14529139,14529363,14529636,14529909,14545584,	14528698,14529077,14529301,14529572,14529819,14530267,14545706,
NM_140091	SH3PX1	chr3L	-	9703405	9706927	9703827	9706785	3	9703405,9704599,9706032,	9704119,9705252,9706927,
NM_137657	CG11110	chr2R	+	16529254	16530063	16529341	16529922	2	16529254,16529500,	16529435,16530063,
NM_130514	MED22	chrX	+	822170	822887	822248	822800	3	822170,822416,822582,	822360,822518,822887,
NM_058023	Irp-1A	chr3R	-	18547062	18550309	18547151	18550246	7	18547062,18548045,18548880,18549043,18549839,18550080,18550233,	18547981,18548817,18548981,18549773,18550009,18550173,18550309,
NM_079579	Irp-1B	chr3R	-	6234339	6238591	6234486	6238537	10	6234339,6234660,6235438,6236161,6236337,6236500,6237073,6237350,6238341,6238530,	6234597,6235379,6236093,6236278,6236438,6237011,6237289,6237520,6238434,6238591,
NM_001104235	CG17816	chr3R	-	3683625	3712455	3683895	3711632	15	3683625,3684659,3684937,3686860,3688640,3689982,3690220,3690517,3690872,3691422,3695949,3697507,3697734,3711575,3712317,	3684170,3684773,3685159,3687451,3688778,3690156,3690399,3690636,3691152,3691483,3696070,3697638,3697840,3711890,3712455,
NM_165356	CG9248	chr2L	+	21158896	21160960	21159008	21160567	2	21158896,21159271,	21159197,21160960,
NM_169263	sage	chr3R	-	5088375	5089278	5088596	5089194	2	5088375,5088796,	5088735,5089278,
NM_137947	CG3530	chr2R	-	19276534	19284202	19277043	19283975	10	19276534,19277241,19277528,19277827,19278417,19278714,19278912,19279263,19280886,19283951,	19277181,19277464,19277771,19278340,19278647,19278849,19279196,19279426,19281003,19284202,
NM_136574	CG8258	chr2R	-	4792348	4794506	4792533	4794417	3	4792348,4793147,4794357,	4793083,4794178,4794506,
NM_168976	Chro	chr3L	-	22866801	22871868	22867701	22871094	6	22866801,22868223,22869556,22870549,22871036,22871802,	22867799,22869490,22870488,22870975,22871118,22871868,
NM_057788	Ssb-c31a	chr2L	+	8211346	8211924	8211445	8211834	2	8211346,8211558,	8211502,8211924,
NM_137086	CG8257	chr2R	-	10046605	10048754	10046930	10048666	2	10046605,10048655,	10048596,10048754,
NM_080350	Paf-AHalpha	chrX	-	15677906	15679612	15678347	15679093	3	15677906,15678697,15679234,	15678629,15679162,15679612,
NM_058028	CG4585	chr2R	-	19750484	19752917	19750692	19751871	2	19750484,19752634,	19751931,19752917,
NM_001201888	CG4587	chr2L	-	15647394	15679240	15647834	15679240	15	15647394,15648094,15648309,15648534,15649081,15649413,15650172,15650547,15650765,15651053,15651816,15652346,15663583,15672957,15679127,	15648028,15648251,15648465,15649020,15649343,15649518,15650405,15650702,15650979,15651761,15652098,15652820,15663694,15673039,15679240,
NM_132143	CG4586	chrX	+	6863949	6866298	6864050	6866192	2	6863949,6865117,	6865009,6866298,
NM_165523	sPLA2	chr2R	+	3330547	3331323	3330578	3331206	2	3330547,3330947,	3330880,3331323,
NM_140423	CG8783	chr3L	-	13992701	13994918	13992834	13994726	2	13992701,13994592,	13994533,13994918,
NM_137179	CG8079	chr2R	+	11105885	11111789	11105968	11111053	9	11105885,11106217,11108933,11109232,11109548,11110001,11110546,11110725,11110888,	11106160,11106341,11109070,11109328,11109930,11110487,11110664,11110831,11111789,
NM_001104439	CG34349	chr3R	+	20884802	20890070	20884991	20889991	14	20884802,20885930,20886334,20886681,20886905,20887792,20888064,20888399,20888554,20888687,20889111,20889429,20889656,20889899,	20885279,20886271,20886382,20886841,20887726,20888007,20888342,20888490,20888628,20889053,20889372,20889599,20889838,20890070,
NM_001103536	CG13004	chrX	-	16720713	16729547	16721431	16722107	3	16720713,16721708,16728644,	16721638,16722108,16729547,
NM_141525	Gfr	chr3R	-	4128407	4129745	4128520	4129647	3	4128407,4128786,4129570,	4128733,4129510,4129745,
NM_057648	TfIIA-L	chr3R	+	23079151	23082185	23079323	23081863	6	23079151,23080249,23080811,23081177,23081447,23081755,	23079347,23080450,23081117,23081385,23081692,23082185,
NM_169405	Jupiter	chr3R	-	7416107	7445628	7416889	7445469	5	7416107,7417716,7418088,7419354,7445425,	7417029,7417734,7418346,7419488,7445628,
NM_080218	Spn28F	chr2L	-	8240440	8241800	8240464	8241766	4	8240440,8240656,8240854,8241753,	8240601,8240795,8241693,8241800,
NM_139970	CG6983	chr3L	-	8436503	8442477	8437146	8442285	2	8436503,8442248,	8437652,8442477,
NM_001104407	CG6982	chr3R	+	18552688	18558084	18554955	18555829	7	18552688,18554564,18554930,18555074,18555331,18555538,18555668,	18553213,18554855,18555006,18555261,18555481,18555601,18558084,
NM_001259888	Pep	chr3L	-	17631206	17638136	17631604	17636765	4	17631206,17634125,17636462,17638048,	17633153,17634355,17636819,17638136,
NM_169976	CG31174	chr3R	-	17694402	17695236	17694511	17695236	3	17694402,17694760,17694940,	17694704,17694883,17695236,
NM_142834	CG6985	chr3R	+	18566871	18568803	18567038	18568719	4	18566871,18567876,18568535,18568647,	18567818,18568476,18568589,18568803,
NM_137343	CG6984	chr2R	+	12979514	12980893	12979517	12980432	2	12979514,12980053,	12979996,12980893,
NM_057693	Pen	chr2L	+	10056905	10060091	10057696	10059467	5	10056905,10057621,10057820,10058198,10058846,	10057204,10057759,10058134,10058769,10060091,
NM_080053	Tre1	chrX	-	5567862	5574008	5567998	5569516	7	5567862,5568254,5568803,5568972,5569144,5569362,5573692,	5568185,5568742,5568906,5569073,5569290,5569517,5574008,
NM_141858	CG17360	chr3R	-	7607021	7612736	7607541	7612090	10	7607021,7607723,7608153,7608407,7608676,7609139,7609347,7610256,7611204,7612344,	7607661,7608092,7608354,7608621,7609080,7609292,7610186,7611135,7612150,7612736,
NM_140421	CG17361	chr3L	+	13990290	13991260	13990305	13990938	1	13990290,	13991260,
NM_001259947	mub	chr3L	+	21837887	21919799	21900921	21918364	11	21837887,21868396,21900445,21907875,21907992,21908201,21908360,21908635,21911435,21914002,21918279,	21838335,21868425,21901020,21907932,21908109,21908295,21908524,21908755,21911576,21914427,21919799,
NM_166424	Treh	chr2R	+	16971839	16975776	16972045	16974459	6	16971839,16972702,16972952,16974294,16975285,16975442,	16972203,16972892,16974230,16974917,16975363,16975776,
NM_001144286	Nurf-38	chr2R	-	20446489	20448575	20446623	20448439	6	20446489,20446977,20447145,20447352,20447814,20448375,	20446655,20447087,20447297,20447748,20447933,20448575,
NM_137563	mip40	chr2R	-	15178438	15179708	15178798	15179602	1	15178438,	15179708,
NM_132934	Sap30	chrX	+	16681788	16683677	16681982	16682728	2	16681788,16682599,	16682375,16683677,
NM_001169855	mu2	chr3L	-	1942739	1947475	1942981	1947449	12	1942739,1943252,1943614,1943779,1943876,1945109,1945263,1945436,1945647,1946538,1947079,1947338,	1943196,1943555,1943722,1943821,1945052,1945205,1945381,1945573,1946484,1947019,1947280,1947475,
NM_135943	CG5869	chr2L	-	16301662	16302954	16302076	16302773	4	16301662,16302260,16302517,16302770,	16302205,16302451,16302611,16302954,
NM_078677	Tsf1	chrX	+	18281964	18284371	18281981	18284314	5	18281964,18282156,18282606,18283764,18284212,	18282081,18282399,18283702,18284149,18284371,
NM_135945	CG5861	chr2L	-	16305800	16307298	16305958	16307014	4	16305800,16306514,16306693,16306940,	16306320,16306623,16306832,16307298,
NM_142697	CG5862	chr3R	+	17040800	17041958	17040881	17041869	2	17040800,17041030,	17040972,17041958,
NM_135327	Wwox	chr2L	-	7999669	8004313	7999843	8004188	6	7999669,8000107,8000303,8003283,8003524,8004096,	8000032,8000236,8000433,8003463,8004034,8004313,
NM_079795	His2Av	chr3R	+	22692650	22694960	22692814	22694308	4	22692650,22693130,22693390,22694077,	22692817,22693208,22693504,22694960,
NM_167972	CG32485	chr3L	+	3050322	3052012	3050538	3051514	2	3050322,3051004,	3050697,3052012,
NM_139508	CG32486	chr3L	-	3055907	3070839	3056724	3070539	8	3055907,3056818,3056992,3057429,3057640,3057828,3058065,3070161,	3056752,3056922,3057270,3057582,3057764,3057943,3058124,3070839,
NM_141558	CG11755	chr3R	+	4503864	4504677	4504006	4504471	1	4503864,	4504677,
NM_141552	CG11753	chr3R	+	4478732	4479593	4478842	4479463	3	4478732,4479077,4479267,	4479007,4479199,4479593,
NM_132482	CG11752	chrX	+	11244031	11244507	11244128	11244458	1	11244031,	11244507,
NM_001259675	CG43074	chr3L	-	3483828	3484653	3483926	3484620	3	3483828,3484457,3484569,	3484379,3484502,3484653,
NM_001169767	Sdc	chr2R	-	17279891	17368680	17282067	17367688	7	17279891,17282382,17285569,17286679,17299815,17367595,17368518,	17282240,17282550,17286088,17286818,17299923,17367883,17368680,
NM_057449	cdc2	chr2L	-	10384738	10386262	10384841	10386177	3	10384738,10385139,10386028,	10385082,10385643,10386262,
NM_167100	CG32732	chrX	-	6852121	6862746	6852481	6862625	3	6852121,6853021,6861756,	6852968,6853279,6862746,
NM_001144429	CG42307	chr3L	+	7322231	7322783	7322338	7322691	2	7322231,7322528,	7322463,7322783,
NM_167106	CG32736	chrX	+	6905522	6906172	6905635	6905936	2	6905522,6905850,	6905789,6906172,
NM_001144405	CG42303	chr3L	+	2652087	2655433	2652133	2653189	3	2652087,2653717,2653969,	2653657,2653906,2655433,
NM_001014617	CtBP	chr3R	+	8837370	8851971	8845341	8851194	8	8837370,8845063,8845617,8846575,8846897,8847141,8850545,8851110,	8837470,8845536,8845923,8846836,8847038,8847364,8850766,8851971,
NM_079569	Crc	chr3R	-	5454659	5456573	5454782	5456487	4	5454659,5455429,5456170,5456399,	5455337,5455902,5456275,5456573,
NM_166743	Crk	chr4	+	230849	233844	231080	233641	7	230849,231063,231183,232215,232479,233253,233416,	230988,231112,231306,232420,232608,233355,233844,
NM_137656	maf-S	chr2R	+	16528475	16529176	16528590	16529051	2	16528475,16528685,	16528623,16529176,
NM_137071	CG13344	chr2R	+	9749516	9751661	9749601	9750850	3	9749516,9749671,9749802,	9749609,9749740,9751661,
NM_134996	CG15436	chr2L	+	4463610	4465088	4463845	4464886	2	4463610,4463840,	4463786,4465088,
NM_001032059	mus201	chr2L	+	8438289	8442519	8438375	8442310	4	8438289,8438526,8438771,8441023,	8438463,8438702,8440931,8442519,
NM_134994	CG15435	chr2L	+	4459869	4461819	4459977	4461559	2	4459869,4460203,	4460133,4461819,
NM_134988	CG15432	chr2L	+	4442428	4442985	4442497	4442854	1	4442428,	4442985,
NM_080142	mus205	chr2R	+	3680756	3688542	3681200	3688263	12	3680756,3681390,3681677,3681979,3682285,3682799,3682978,3683440,3683590,3683735,3686488,3687647,	3681332,3681620,3681922,3682227,3682730,3682916,3683383,3683525,3683677,3686423,3687583,3688542,
NM_206182	mus209	chr2R	-	16149258	16150315	16149383	16150226	2	16149258,16150118,	16150058,16150315,
NM_134992	CG15439	chr2L	-	4449294	4453038	4449515	4452951	2	4449294,4450772,	4450363,4453038,
NM_136374	geminin	chr2R	-	2542897	2543955	2543155	2543734	1	2542897,	2543955,
NM_169550	f-cup	chr3R	-	9520984	9526560	9521258	9525821	12	9520984,9521427,9521682,9521924,9522548,9523013,9523244,9523556,9523812,9524789,9525813,9526404,	9521364,9521613,9521871,9522068,9522949,9523186,9523368,9523760,9524003,9525145,9525867,9526560,
NM_206358	Trl	chr3L	-	14743345	14751062	14744258	14750195	6	14743345,14746433,14746730,14747184,14750003,14750583,	14744875,14746571,14747066,14747650,14750430,14751062,
NM_140016	Srp68	chr3L	+	8968145	8970501	8968223	8970262	4	8968145,8968424,8968836,8969557,	8968320,8968774,8969499,8970501,
NM_168247	HP4	chr3L	-	7968537	7969254	7968841	7969144	1	7968537,	7969254,
NM_138111	CG4806	chr2R	-	20553665	20555853	20553734	20555824	3	20553665,20554391,20554706,	20554334,20554647,20555853,
NM_137364	CG4802	chr2R	+	13315446	13316820	13315547	13316546	3	13315446,13315668,13316507,	13315598,13316448,13316820,
NM_142323	CG3678	chr3R	-	12816037	12817600	12816311	12817489	4	12816037,12816622,12816905,12817455,	12816560,12816779,12817314,12817600,
NM_141325	CG2091	chr3R	-	1579039	1580496	1579152	1580399	3	1579039,1580022,1580230,	1579961,1580169,1580496,
NM_168455	CG7573	chr3L	+	11304846	11306501	11304896	11306458	3	11304846,11305227,11305606,	11305154,11305551,11306501,
NM_166599	CG30415	chr2R	-	19273243	19273969	19273500	19273820	3	19273243,19273639,19273919,	19273568,19273840,19273969,
NM_001169793	CG30414	chr2R	-	19271698	19272978	19271756	19272849	4	19271698,19272224,19272527,19272635,	19272169,19272472,19272570,19272978,
NM_001038860	CG33460	chr2R	+	11581596	11582829	11581622	11582645	4	11581596,11581879,11581981,11582205,	11581815,11581922,11582133,11582829,
NM_206115	CG33468	chr2R	-	10493811	10494466	10493878	10494464	2	10493811,10494433,	10494366,10494466,
NM_057591	Trf	chr2L	+	8072894	8074016	8072970	8073716	2	8072894,8073196,	8073125,8074016,
NM_001201865	SC35	chr2L	-	12431069	12434038	12432344	12433912	5	12431069,12432121,12432308,12433578,12433834,	12431682,12432204,12432723,12433709,12434038,
NM_164605	l(2)05714	chr2L	-	4970134	4971453	4970211	4971296	2	4970134,4971053,	4970784,4971453,
NM_135695	CG6770	chr2L	-	12045442	12046100	12045765	12045975	1	12045442,	12046100,
NM_131901	kcc	chr2R	+	19798048	19812586	19798983	19812432	21	19798048,19798913,19799199,19799710,19799906,19800054,19800251,19800419,19800608,19800790,19801064,19801280,19801601,19809487,19809914,19810163,19810444,19811524,19811938,19812138,19812340,	19798346,19799074,19799391,19799844,19799989,19800157,19800357,19800549,19800727,19801009,19801221,19801540,19801854,19809850,19810101,19810379,19810552,19811617,19812072,19812278,19812586,
NM_143499	sas-6	chr3R	+	25821078	25822756	25821088	25822678	4	25821078,25821321,25822231,25822619,	25821262,25822173,25822565,25822756,
NM_169277	RpL34b	chr3R	-	5226040	5226978	5226158	5226728	3	5226040,5226663,5226917,	5226600,5226744,5226978,
NM_001202366	RpL34a	chr3R	-	21884141	21884989	21884215	21884766	3	21884141,21884701,21884956,	21884639,21884773,21884989,
NM_140798	CG12477	chr3L	-	18715264	18716372	18715429	18716227	2	18715264,18716288,	18716233,18716372,
NM_141311	elm	chr3R	-	1478366	1480583	1478973	1480444	2	1478366,1480377,	1479476,1480583,
NM_138165	CG13876	chr3L	+	206133	208097	206191	207112	2	206133,206375,	206318,208097,
NM_001202084	CG13877	chr3L	+	218066	218663	218179	218590	2	218066,218282,	218195,218663,
NM_169081	Spec2	chr3R	-	1442375	1449847	1443362	1444449	3	1442375,1444200,1449496,	1443371,1444591,1449847,
NM_140325	vih	chr3L	+	12497391	12498921	12497645	12498248	2	12497391,12497818,	12497752,12498921,
NM_134733	Tango14	chr2L	+	1158660	1160218	1158975	1160100	2	1158660,1159755,	1159467,1160218,
NM_166481	Tango11	chr2R	-	17604141	17607466	17604922	17607140	3	17604141,17606585,17607359,	17605201,17607188,17607466,
NM_132515	Tango10	chrX	+	11614516	11617972	11614694	11616821	4	11614516,11615231,11616283,11616566,	11615060,11616216,11616441,11617972,
NM_078500	Mipp2	chrX	-	5976741	5985504	5977660	5985327	5	5976741,5977886,5978255,5984441,5985149,	5977823,5978087,5978641,5984875,5985504,
NM_135544	CG5045	chr2L	+	10356794	10358107	10356914	10357785	3	10356794,10357009,10357491,	10356956,10357435,10358107,
NM_169649	CG5044	chr3R	+	11182950	11184985	11183039	11184533	3	11182950,11183111,11184260,	11183042,11183996,11184985,
NM_079251	RpL14	chr3L	+	8594105	8595492	8594134	8595403	4	8594105,8594413,8594747,8595202,	8594137,8594515,8594942,8595492,
NM_001110959	RpL15	chr3LHet	+	2397791	2398990	2398145	2398933	3	2397791,2398127,2398627,	2397995,2398454,2398990,
NM_167088	RpL17	chrX	-	6635569	6638290	6635809	6637171	3	6635569,6637090,6638228,	6636289,6637181,6638290,
NM_057706	RpL11	chr2R	+	15329853	15331297	15329988	15330945	5	15329853,15329947,15330122,15330305,15330817,	15329882,15329994,15330245,15330603,15331297,
NM_078504	Top3beta	chrX	-	6178170	6182027	6178579	6181764	5	6178170,6179006,6179464,6180854,6181673,	6178923,6179400,6180515,6181602,6182027,
NM_001038802	RpL13	chr2L	+	9967329	9968491	9967634	9968421	4	9967329,9967616,9967938,9968316,	9967358,9967877,9968247,9968491,
NM_139834	RpL18	chr3L	-	7233302	7234451	7233400	7234328	4	7233302,7233954,7234325,7234419,	7233877,7234041,7234355,7234451,
NM_206219	RpL19	chr2R	-	20855973	20857028	20856074	20856996	3	20855973,20856640,20856991,	20856574,20856747,20857028,
NM_133131	CG7914	chrX	-	19086484	19087481	19086533	19087481	1	19086484,	19087481,
NM_143503	CG7911	chr3R	-	25829269	25830583	25829491	25830325	4	25829269,25829711,25830025,25830303,	25829626,25829879,25830171,25830583,
NM_141935	Dip-C	chr3R	-	8237485	8239460	8237629	8239105	1	8237485,	8239460,
NM_169557	Dip-B	chr3R	+	9608361	9611374	9608549	9611175	4	9608361,9609538,9609882,9610038,	9608563,9609815,9609981,9611374,
NM_080377	NaPi-T	chr2R	-	10730638	10733379	10730872	10732942	7	10730638,10731212,10731525,10731717,10732224,10732586,10732932,	10731148,10731454,10731658,10732170,10732470,10732801,10733379,
NM_001201920	CG16771	chr2L	+	19424049	19429378	19427247	19429038	2	19424049,19427208,	19424212,19429378,
NM_141637	GstZ1	chr3R	-	5281177	5282268	5281309	5282167	3	5281177,5281502,5281887,	5281439,5281833,5282268,
NM_166048	Tfb1	chr2R	+	10250598	10252980	10250864	10252857	5	10250598,10251080,10251477,10252500,10252731,	10251018,10251419,10252440,10252676,10252980,
NM_134730	Tfb4	chr2L	-	1149444	1150677	1149513	1150647	5	1149444,1149650,1150130,1150378,1150616,	1149586,1150069,1150326,1150559,1150677,
NM_001144319	Tfb5	chr2L	-	5009935	5010834	5010486	5010766	2	5009935,5010731,	5010673,5010834,
NM_135821	ics	chr2L	-	13639297	13642360	13639705	13641248	5	13639297,13639859,13641109,13642019,13642295,	13639796,13640481,13641270,13642192,13642360,
NM_169025	cno	chr3R	-	998343	1043178	999524	1029050	17	998343,999777,999986,1003015,1003358,1006778,1006957,1007269,1008141,1011090,1013029,1027366,1027789,1028381,1028771,1028945,1042659,	999717,999899,1002012,1003232,1003607,1006897,1007205,1007794,1008607,1011212,1013382,1027448,1028308,1028575,1028880,1029156,1043178,
NM_166223	cnk	chr2R	-	13301476	13307104	13302077	13306973	3	13301476,13306588,13306915,	13306529,13306752,13307104,
NM_165151	cni	chr2L	-	16309268	16310726	16309902	16310590	5	16309268,16309999,16310266,16310440,16310690,	16309930,16310143,16310379,16310623,16310726,
NM_143380	WASp	chr3R	-	24650085	24657746	24651171	24656340	7	24650085,24651486,24651731,24651963,24652668,24656223,24657539,	24651423,24651675,24651896,24652596,24652896,24656399,24657746,
NM_166338	cora	chr2R	+	15116569	15131256	15123020	15130825	15	15116569,15116928,15122625,15122975,15123267,15123771,15123989,15124446,15125656,15125886,15129678,15129988,15130208,15130573,15130759,	15116619,15117158,15122669,15123167,15123713,15123924,15124348,15124568,15125819,15125939,15129900,15130090,15130364,15130684,15131256,
NM_079230	corn	chr3L	-	7137627	7150173	7137824	7140947	6	7137627,7138062,7138330,7138690,7139066,7149035,	7138008,7138272,7138628,7139000,7140964,7150173,
NM_206031	coro	chr2R	-	2749505	2760223	2750566	2754389	7	2749505,2750852,2751782,2752140,2752612,2754191,2760059,	2750794,2751038,2752076,2752554,2752879,2754446,2760223,
NM_135765	CG5458	chr2L	+	13183449	13185017	13183588	13184787	2	13183449,13183827,	13183663,13185017,
NM_135005	CG11929	chr2L	+	4682676	4687232	4682823	4687105	3	4682676,4682976,4684511,	4682921,4683044,4687232,
NM_135024	CG11926	chr2L	+	4850640	4852640	4850750	4852455	3	4850640,4851407,4851613,	4851343,4851559,4852640,
NM_135023	CG11927	chr2L	+	4847765	4849488	4847854	4849324	1	4847765,	4849488,
NM_143078	CG11920	chr3R	+	20900603	20902104	20900658	20902049	2	20900603,20901339,	20900845,20902104,
NM_137250	CG8441	chr2R	-	12072374	12073527	12072668	12073490	2	12072374,12073316,	12073256,12073527,
NM_137253	CG8446	chr2R	+	12085042	12087083	12085285	12086682	3	12085042,12085989,12086511,	12085843,12086451,12087083,
NM_169499	CG8449	chr3R	-	9094858	9097733	9095041	9097563	6	9094858,9095799,9096213,9096488,9096690,9096844,	9095551,9096152,9096356,9096631,9096787,9097733,
NM_142271	CG6126	chr3R	-	12023721	12028802	12023929	12028555	3	12023721,12024981,12028512,	12024919,12025616,12028802,
NM_001014605	Gnf1	chr3R	+	732343	735809	732435	735648	4	732343,732510,733903,734870,	732444,733841,734812,735809,
NM_164744	Ndae1	chr2L	-	7226543	7240503	7226914	7240210	9	7226543,7228699,7229095,7229652,7230888,7234526,7236144,7237686,7240181,	7227346,7229012,7229598,7230598,7231183,7234997,7236351,7237790,7240503,
NM_132503	CG11696	chrX	+	11467763	11470187	11467890	11470072	4	11467763,11468085,11469286,11469730,	11468016,11469227,11469671,11470187,
NM_132504	CG11695	chrX	+	11470915	11472839	11470985	11472802	4	11470915,11471177,11471909,11472165,	11471111,11471851,11472107,11472839,
NM_079172	BtbVII	chr3L	+	3148699	3154817	3149982	3153533	6	3148699,3149747,3150214,3150927,3151263,3152454,	3148737,3150153,3150842,3151172,3151372,3154817,
NM_137404	rdgBbeta	chr2R	-	13583325	13585866	13583732	13585759	7	13583325,13584116,13584305,13584433,13585336,13585489,13585708,	13584055,13584246,13584377,13584441,13585425,13585638,13585866,
NM_079473	ppl	chr3L	-	21273590	21274606	21273788	21274402	3	21273590,21273950,21274284,	21273889,21274229,21274606,
NM_001260146	pps	chr3R	+	8239557	8246973	8239878	8246629	11	8239557,8240073,8240592,8242369,8242939,8243169,8243762,8245761,8245951,8246221,8246447,	8240008,8240478,8242310,8242851,8243114,8243697,8245703,8245897,8246148,8246384,8246973,
NM_135644	l(2)gd1	chr2L	+	11106911	11110907	11107064	11110435	6	11106911,11107208,11108865,11109355,11110158,11110315,	11107121,11108807,11109297,11109507,11110249,11110907,
NM_057413	awd	chr3R	-	27570897	27571706	27570979	27571677	2	27570897,27571491,	27571312,27571706,
NM_079453	gig	chr3L	+	20122280	20132436	20122408	20131987	15	20122280,20122524,20122720,20123031,20123225,20126602,20126863,20127847,20128520,20128777,20129094,20131229,20131478,20131704,20131864,	20122463,20122655,20122972,20123168,20123400,20126809,20127778,20128454,20128720,20129034,20131168,20131373,20131649,20131800,20132436,
NM_135649	Nup160	chr2L	+	11123778	11128983	11123878	11128926	14	11123778,11124039,11124195,11124744,11124999,11125482,11126214,11126388,11126605,11126903,11127077,11127757,11128335,11128806,	11123975,11124142,11124687,11124926,11125409,11126149,11126320,11126550,11126848,11127022,11127692,11128279,11128733,11128983,
NM_135939	pkaap	chr2L	+	16288291	16291195	16288443	16290779	4	16288291,16288599,16289142,16290270,	16288471,16288872,16290201,16291195,
NM_132189	p115	chrX	+	7788069	7791104	7788159	7790670	1	7788069,	7791104,
NM_001169569	CG31619	chr2L	+	21684102	21729051	21688498	21728173	20	21684102,21684545,21688473,21700671,21700854,21701763,21704458,21710563,21711080,21711314,21712768,21713027,21716324,21717560,21719513,21720358,21725085,21727005,21727422,21728027,	21684146,21684911,21688552,21700782,21701180,21701938,21704603,21710693,21711183,21711410,21712966,21713308,21717493,21717672,21719643,21720481,21725445,21727362,21727573,21729051,
NM_001144561	Best1	chr3R	-	5987425	5996209	5987706	5993041	7	5987425,5988920,5990296,5990740,5991845,5992970,5995913,	5988032,5989578,5990683,5991497,5991956,5993183,5996209,
NM_001038884	Atf-2	chr2R	+	20757589	20759229	20757732	20758931	2	20757589,20758821,	20758768,20759229,
NM_001104293	CG31342	chr3R	+	8811762	8817265	8811945	8816490	8	8811762,8812210,8812509,8813154,8814327,8815857,8816062,8816274,	8812152,8812431,8813078,8813206,8815746,8815999,8816221,8817265,
NM_140059	CG3448	chr3L	-	9443644	9444672	9443923	9444631	1	9443644,	9444672,
NM_132090	CG3446	chrX	-	6243608	6244432	6243728	6244260	3	6243608,6244154,6244325,	6244087,6244271,6244432,
NM_057412	Top2	chr2L	-	19447364	19453490	19447737	19452285	5	19447364,19448142,19451246,19451727,19453250,	19448061,19451180,19451670,19452315,19453490,
NM_001014742	Top1	chrX	+	15213524	15222063	15213813	15219951	9	15213524,15215186,15215893,15216931,15218103,15219307,15219619,15219848,15220377,	15213840,15215404,15216860,15217008,15219233,15219558,15219771,15219992,15222063,
NM_167847	trio	chr3L	-	995986	1034875	998084	1033828	17	995986,998350,998823,999078,999259,999446,999616,1003395,1003727,1009321,1009444,1024203,1024465,1026405,1029079,1033649,1034497,	998291,998731,999013,999195,999375,999542,999682,1003653,1003821,1009379,1009739,1024407,1026346,1028511,1029623,1034065,1034875,
NM_078643	nonA	chrX	+	16255565	16262559	16255730	16261044	5	16255565,16257390,16259237,16259619,16260936,	16256087,16258663,16259546,16259675,16262559,
NM_133096	CG18259	chrX	-	18675372	18677527	18675808	18677408	4	18675372,18675946,18676745,18677328,	18675890,18676688,18677266,18677527,
NM_142994	CG18528	chr3R	-	20183812	20185866	20183932	20185788	3	20183812,20184975,20185599,	20184919,20185281,20185866,
NM_142218	CG18522	chr3R	-	11357858	11363014	11358047	11362797	6	11357858,11358289,11358968,11361006,11361349,11362757,	11358229,11358910,11360784,11361240,11362278,11363014,
NM_079679	sqz	chr3R	+	14989942	14996290	14993756	14995544	3	14989942,14993566,14994290,	14990638,14994110,14996290,
NM_140495	CG12316	chr3L	-	15124607	15130034	15124904	15129400	6	15124607,15126761,15127989,15128705,15129131,15129573,	15126694,15127572,15128320,15129071,15129404,15130034,
NM_001259115	squ	chr2L	+	16680569	16681814	16680718	16681444	2	16680569,16680705,	16680650,16681814,
NM_144290	CG12643	chrX	-	10158212	10159296	10158873	10159107	1	10158212,	10159296,
NM_078502	sqh	chrX	-	6117093	6119196	6117439	6118037	3	6117093,6117617,6119039,	6117544,6118149,6119196,
NM_169670	c(3)G	chr3R	-	11615191	11618301	11615509	11618164	9	11615191,11615669,11615961,11616101,11616677,11617123,11617377,11617655,11618264,	11615611,11615906,11616036,11616614,11617070,11617306,11617600,11618194,11618301,
NM_142185	MRG15	chr3R	-	11102161	11103831	11102306	11103755	4	11102161,11103335,11103507,11103682,	11103277,11103451,11103622,11103831,
NM_169529	sqd	chr3R	-	9467306	9471755	9467910	9471641	5	9467306,9468233,9468550,9468890,9471474,	9468149,9468477,9468825,9468931,9471755,
NM_141158	CG7369	chr3L	+	22734892	22741714	22738576	22740817	5	22734892,22738485,22740055,22740260,22740531,	22735651,22739986,22740199,22740463,22741714,
NM_138142	CG2790	chr2R	-	20834083	20835898	20834192	20835876	2	20834083,20835270,	20835209,20835898,
