Database of representative transcript models for protein-coding genes in mouse liver cells and for the poly(A)-tail length standards.
Transcript models from the UCSC refFlat table for mouse had their 3' ends re-annotated using 3P-Seq (Jan et al., Nature 2011) data from mouse liver; only genes detected by 3P-Seq are included in the table.
Coordinates of mouse genes are based on the mm9 genome assembly.
RefseqAccession	GeneSymbol	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
NM_010228	Flt1	chr5	-	148373180	148537564	148375795	148537310	30	148373180,148377975,148380317,148382439,148383026,148387715,148389900,148391877,148393678,148394126,148400103,148401337,148406131,148411114,148415095,148426704,148445952,148450800,148457700,148466672,148484139,148485108,148487896,148489719,148493189,148493420,148495392,148511357,148511896,148537246,	148375982,148378070,148380402,148382582,148383132,148387815,148390012,148392000,148393776,148394280,148400192,148401451,148406236,148411247,148415202,148426836,148446099,148451109,148457809,148466787,148484299,148485278,148488014,148489894,148493326,148493583,148495517,148511587,148511993,148537564,
NM_133710	Ctdspl	chr9	+	118835653	118953235	118835979	118949767	8	118835653,118920352,118929129,118936054,118939313,118942653,118946478,118949641,	118836058,118920507,118929162,118936156,118939370,118942746,118946664,118953235,
NM_001039484	Kcnj10	chr1	+	174271340	174305844	174299051	174300191	2	174271340,174299051,	174271582,174305844,
NM_023788	Mageh1	chrX	-	149470711	149472106	149471224	149471881	1	149470711,	149472106,
NM_019664	Kcnj15	chr16	+	95479164	95521819	95517208	95518336	5	95479164,95479808,95480459,95513417,95517197,	95479341,95479981,95480563,95513515,95521819,
NM_145963	Kcnj14	chr7	-	53071830	53080117	53072985	53075449	3	53071830,53074741,53079986,	53073582,53075503,53080117,
NM_026592	B230118H07Rik	chr2	-	101402260	101469143	101402346	101450813	7	101402260,101416168,101423677,101425400,101426468,101450680,101469037,	101402511,101416308,101423744,101425472,101426626,101450832,101469143,
NM_025482	Tpd52l2	chr2	+	181231957	181253013	181232018	181249880	8	181231957,181234549,181236609,181237580,181242870,181246278,181247743,181249784,	181232037,181234695,181236758,181237640,181242972,181246320,181247792,181253013,
NM_009413	Tpd52l1	chr10	-	31052181	31165727	31052646	31165536	7	31052181,31057990,31060945,31066416,31077677,31099020,31165517,	31052775,31058051,31060984,31066518,31077826,31099136,31165727,
NM_001081187	Htra4	chr8	-	26135400	26149434	26136040	26149346	9	26135400,26140100,26140570,26140983,26143431,26144035,26147460,26148410,26148862,	26136206,26140196,26140628,26141098,26143464,26144230,26147665,26148510,26149434,
NM_027060	Btbd9	chr17	-	30352470	30713232	30357317	30667283	11	30352470,30365744,30411798,30436475,30471167,30650500,30654048,30661657,30664246,30667098,30713090,	30357515,30365823,30411906,30436665,30471277,30650620,30654268,30661922,30664610,30667310,30713232,
NM_019564	Htra1	chr7	+	138079716	138129166	138079785	138128645	9	138079716,138105026,138105486,138122814,138123465,138125170,138125750,138127173,138128476,	138080257,138105126,138105691,138123009,138123498,138125285,138125808,138127269,138129166,
NM_019752	Htra2	chr6	-	83001277	83004565	83001462	83004420	8	83001277,83001735,83002466,83002691,83003031,83003322,83003606,83003914,	83001628,83001831,83002536,83002797,83003064,83003517,83003811,83004565,
NM_030127	Htra3	chr5	-	35994689	36022429	35995605	36021995	9	35994689,35996719,35998192,36006611,36008062,36008698,36010831,36013680,36021592,	35995771,35996815,35998241,36006726,36008095,36008893,36011054,36013780,36022429,
NM_025350	Cpa1	chr6	+	30589220	30595359	30589463	30595286	10	30589220,30589981,30590507,30590892,30591491,30591763,30592297,30592861,30593543,30595098,	30589528,30590063,30590741,30590994,30591593,30591874,30592388,30593061,30593628,30595359,
NM_027493	Actr8	chr14	+	30791522	30806524	30791651	30806290	13	30791522,30795784,30797215,30799111,30799462,30800107,30800404,30801374,30802138,30802845,30803889,30804777,30806146,	30791774,30795955,30797326,30799216,30799636,30800201,30800537,30801528,30802234,30802986,30804154,30804941,30806524,
NM_008366	Il2	chr3	-	37019462	37024876	37020025	37024828	4	37019462,37021911,37024480,37024639,	37020139,37022058,37024540,37024876,
NM_033568	Snf8	chr11	+	95896230	95908742	95896327	95908646	8	95896230,95896632,95900592,95902938,95904717,95906474,95907593,95908508,	95896381,95896683,95900731,95903043,95904790,95906616,95907668,95908742,
NM_001081195	Arid4a	chr12	+	72116953	72200337	72118129	72198591	24	72116953,72118077,72120360,72123179,72124486,72138096,72138257,72140825,72146010,72147100,72148180,72161048,72162268,72162517,72164079,72168065,72170820,72172794,72173576,72175922,72177429,72187441,72188447,72198487,	72117148,72118135,72120471,72123245,72124577,72138176,72138352,72140958,72146090,72147177,72148347,72161121,72162363,72162615,72164311,72168325,72171018,72172879,72173718,72177056,72177534,72187648,72188594,72200337,
NM_172806	Btbd7	chr12	-	104021024	104116616	104023320	104078391	12	104021024,104026144,104028914,104031955,104033382,104046109,104049329,104050844,104075827,104078309,104079248,104116425,	104024142,104026594,104029093,104032145,104033526,104046270,104049405,104051053,104076907,104078497,104079401,104116616,
NM_001093749	Mpzl3	chr9	+	44863263	44885514	44863325	44882866	6	44863263,44870123,44874421,44876289,44878738,44882836,	44863401,44870290,44874632,44876455,44878802,44885514,
NM_028814	2810403A07Rik	chr3	+	88489715	88516852	88489771	88515751	14	88489715,88490265,88493096,88493545,88496997,88497342,88500486,88502770,88503872,88504182,88512701,88513751,88514682,88515551,	88489809,88490488,88493225,88493625,88497050,88497506,88500698,88502831,88503930,88504436,88512863,88513864,88514774,88516852,
NM_153128	Klhl12	chr1	+	136352131	136387594	136355048	136386035	12	136352131,136355004,136360403,136364227,136368970,136372364,136380323,136382294,136383586,136384220,136385592,136385908,	136352242,136355243,136360557,136364445,136369120,136372479,136380430,136382490,136383745,136384319,136385698,136387594,
NM_026167	Klhl13	chrX	-	22796410	22942179	22797490	22892305	9	22796410,22805699,22812351,22824486,22825237,22838560,22892255,22938619,22942081,	22797978,22805813,22813147,22824683,22825370,22838699,22892327,22938710,22942179,
NM_027187	Rnaseh2a	chr8	-	87480505	87489910	87481621	87489885	8	87480505,87481864,87483674,87483865,87489029,87489215,87489469,87489758,	87481763,87481988,87483762,87484003,87489117,87489342,87489541,87489910,
NM_001039061	Klhl15	chrX	+	91480268	91521774	91497760	91518804	3	91480268,91497753,91517694,	91480759,91498465,91521774,
NM_026616	Rnaseh2c	chr19	+	5601872	5602933	5601908	5602850	4	5601872,5602192,5602449,5602823,	5602080,5602374,5602569,5602933,
NM_026001	Rnaseh2b	chr14	+	62950941	62991777	62950952	62991310	11	62950941,62965404,62967357,62969236,62972359,62979299,62980165,62982866,62984095,62989308,62991196,	62951013,62965479,62967465,62969313,62972474,62979364,62980271,62982948,62984138,62989389,62991777,
NM_001082414	Sh3d19	chr3	+	85888355	85932397	85888588	85930633	15	85888355,85897611,85902068,85906811,85908004,85910891,85911133,85917027,85918708,85920740,85924451,85925055,85927067,85927607,85930516,	85889279,85897719,85902181,85906873,85908269,85910960,85911274,85917100,85918839,85920799,85924654,85925108,85927254,85927705,85932397,
NM_001025392	Bclaf1	chr10	+	20032274	20062304	20041818	20059863	13	20032274,20037813,20041808,20042768,20044945,20045735,20047907,20049115,20051891,20053197,20054304,20059514,20059857,	20032410,20037917,20041922,20043674,20045611,20045905,20048013,20049200,20052067,20053378,20054451,20059727,20062304,
NM_178923	Scaf4	chr16	-	90229197	90284670	90229542	90284277	20	90229197,90242771,90243116,90243288,90244454,90245625,90247414,90247889,90248757,90249871,90250301,90252119,90252501,90257497,90258226,90258955,90260385,90262418,90263337,90284247,	90230489,90242963,90243203,90243454,90244612,90245782,90247528,90247990,90248948,90249957,90250682,90252228,90252695,90257647,90258366,90259091,90260547,90262463,90263421,90284670,
NM_007840	Ddx5	chr11	-	106641664	106649808	106643163	106649630	13	106641664,106643782,106645272,106645414,106645727,106646193,106646449,106646708,106647380,106647539,106647761,106648222,106649586,	106643570,106644007,106645332,106645476,106645838,106646366,106646610,106646850,106647446,106647673,106647858,106648388,106649808,
NM_181324	Ddx6	chr9	+	44412974	44448821	44415475	44443941	14	44412974,44415205,44420910,44422294,44431701,44432557,44434470,44435720,44436723,44438106,44439465,44442175,44443765,44444571,	44413035,44415675,44420974,44422399,44431831,44432704,44434565,44435843,44436852,44438223,44439529,44442277,44443948,44448821,
NM_001008422	Scaf1	chr7	-	52258315	52271619	52258549	52268957	11	52258315,52258866,52260774,52261210,52261675,52267492,52267694,52268067,52268586,52268849,52271449,	52258741,52258995,52260993,52261293,52264342,52267608,52267795,52268165,52268644,52268963,52271619,
NM_145361	Btbd2	chr10	-	80105368	80119816	80106274	80119275	9	80105368,80106570,80107006,80107347,80108084,80109125,80110449,80111304,80118874,	80106436,80106717,80107094,80107540,80108282,80109231,80110606,80111424,80119816,
NM_027918	1300017J02Rik	chr9	-	103152850	103190627	103152957	103190553	17	103152850,103154120,103156969,103158894,103161699,103165359,103168532,103169961,103170641,103171941,103174816,103177270,103179785,103181702,103183364,103184824,103190510,	103152992,103154307,103157154,103158959,103161841,103165515,103168589,103170052,103170784,103172113,103174995,103177326,103179933,103181864,103183473,103184997,103190627,
NM_153116	Gtpbp10	chr5	-	5537449	5559501	5539251	5559465	10	5537449,5542301,5543290,5544065,5546352,5547926,5555237,5556064,5557212,5559432,	5539451,5542425,5543368,5544173,5546405,5548000,5555382,5556156,5557406,5559501,
NM_011249	Rbl1	chr2	-	156971626	157030270	156973241	157030191	22	156971626,156976404,156978631,156985395,156987115,156989274,156992970,156995602,157000510,157001263,157002954,157013670,157013958,157017642,157018811,157019747,157021015,157021276,157021495,157021890,157025151,157030035,	156973412,156976569,156978780,156985474,156987187,156989451,156993182,156995866,157000643,157001428,157003092,157013774,157014071,157017809,157018998,157019797,157021176,157021405,157021560,157022091,157025285,157030270,
NM_011250	Rbl2	chr8	+	93593955	93647741	93594074	93646345	22	93593955,93598041,93599813,93602778,93607197,93609331,93609573,93610881,93613953,93619447,93620662,93623938,93625246,93626096,93630178,93630601,93630956,93636416,93637883,93638939,93639560,93646174,	93594305,93598172,93600014,93602843,93607326,93609492,93609638,93611068,93614120,93619557,93620766,93624076,93625411,93626208,93630445,93630882,93631133,93636488,93637983,93639148,93639725,93647741,
NM_025689	Ccdc51	chr9	+	108985009	108994998	108991858	108994781	4	108985009,108991850,108993354,108994028,	108985081,108992161,108993519,108994998,
NM_010230	Fmn1	chr2	+	113167892	113556923	113204113	113549617	20	113167892,113203992,113269793,113284498,113319058,113365307,113369469,113403439,113422254,113424187,113433243,113435179,113436489,113439725,113443325,113476888,113528265,113533165,113548019,113549572,	113167988,113205986,113269969,113284616,113319120,113366098,113369620,113403527,113422316,113424276,113433373,113435326,113436549,113439833,113443446,113476981,113528317,113533315,113548104,113556923,
NM_010562	Ilk	chr7	+	112885238	112891431	112885662	112891176	13	112885238,112885614,112888690,112889026,112889284,112889473,112889661,112889887,112890093,112890300,112890510,112890720,112891026,	112885320,112885751,112888856,112889122,112889381,112889557,112889747,112889997,112890221,112890422,112890610,112890851,112891431,
NM_019445	Fmn2	chr1	+	176431955	176752872	176432176	176751376	18	176431955,176467175,176512046,176523191,176538512,176542637,176577236,176596773,176624317,176624562,176625716,176628899,176629686,176649975,176674385,176721388,176750084,176751349,	176433722,176467342,176512194,176523247,176540083,176542782,176577324,176596835,176624409,176624692,176625863,176628959,176629807,176650068,176674437,176721538,176750166,176752872,
NM_030236	Fbxo34	chr14	+	48092235	48151646	48092249	48150947	2	48092235,48148849,	48092392,48151646,
NM_025386	Fbxo36	chr1	+	84836415	84897058	84836447	84896760	4	84836415,84877666,84893064,84896571,	84836543,84877775,84893237,84897058,
NM_009776	Serping1	chr2	-	84605519	84615586	84605730	84614947	8	84605519,84607431,84609930,84610249,84611581,84613287,84614896,84615519,	84605984,84607651,84610067,84610453,84611716,84613801,84614971,84615586,
NM_145412	Chtf8	chr8	-	109407776	109417493	109410201	109411223	4	109407776,109410819,109411200,109417400,	109410426,109410937,109411256,109417493,
NM_133765	Fbxo31	chr8	-	124073341	124102706	124076122	124102655	9	124073341,124078004,124079105,124080141,124082919,124083822,124084285,124090174,124102357,	124076345,124078351,124079259,124080251,124082994,124083990,124084362,124090246,124102706,
NM_026346	Fbxo32	chr15	-	58009230	58046447	58013020	58046166	9	58009230,58014389,58015636,58022839,58023825,58036767,58037753,58039509,58046050,	58013110,58014533,58015819,58023024,58023919,58036860,58037803,58039622,58046447,
NM_001033156	Fbxo33	chr12	-	60301650	60320470	60303394	60320466	4	60301650,60305297,60306967,60319846,	60303666,60305983,60307078,60320470,
NM_025591	Fam136a	chr6	+	86315676	86320057	86315726	86318913	3	86315676,86316603,86318724,	86315813,86316744,86320057,
NM_029780	Raf1	chr6	-	115568614	115626653	115569283	115594634	17	115568614,115569576,115569802,115570226,115571833,115572894,115573481,115576308,115576729,115576956,115581232,115582914,115584570,115584995,115587616,115594427,115626253,	115569427,115569711,115569934,115570345,115571880,115573071,115573566,115576426,115576857,115576984,115581386,115583013,115584728,115585098,115587729,115594660,115626653,
NM_001012309	Ccdc55	chr11	-	76857804	76891939	76859241	76891900	7	76857804,76861854,76862774,76864085,76868445,76890155,76891880,	76860256,76861963,76862982,76864214,76868502,76890246,76891939,
NM_019666	Syncrip	chr9	-	88347469	88377235	88350975	88375591	11	88347469,88356507,88357073,88357792,88359485,88371626,88371911,88374408,88374631,88375443,88376893,	88351567,88356629,88357223,88357998,88359621,88371803,88372025,88374516,88374750,88375603,88377235,
NM_028056	1600002H07Rik	chr17	-	24352191	24357714	24352803	24357685	10	24352191,24353194,24354625,24354833,24355114,24356097,24356675,24357196,24357461,24357635,	24352950,24353385,24354727,24354945,24355208,24356151,24357078,24357255,24357560,24357714,
NM_009429	Tpt1	chr14	+	76245062	76249161	76245235	76247908	6	76245062,76245423,76246009,76246500,76247050,76247905,	76245263,76245497,76246200,76246606,76247167,76249161,
NM_008636	Mtf1	chr4	+	124479792	124526619	124481954	124521587	11	124479792,124481903,124497448,124498471,124501530,124502289,124508362,124514941,124515562,124519771,124521390,	124479887,124482359,124497687,124498603,124501604,124502426,124508440,124515044,124516161,124519835,124526619,
NM_028317	Skida1	chr2	-	17965967	17970076	17967236	17969966	1	17965967,	17970076,
NM_172691	Fam214b	chr4	-	43045286	43059092	43046406	43049601	9	43045286,43046683,43046956,43047247,43047530,43047814,43048707,43049934,43058975,	43046560,43046859,43047025,43047406,43047636,43047873,43049676,43050078,43059092,
NM_013827	Mtf2	chr5	+	108494692	108538018	108494979	108535964	15	108494692,108509843,108510155,108516017,108516314,108516959,108521079,108522356,108523143,108528137,108529831,108533038,108533284,108533444,108535606,	108494984,108510042,108510237,108516113,108516415,108517108,108521175,108522425,108523267,108528205,108530002,108533144,108533337,108533549,108538018,
NM_178600	Vkorc1	chr7	-	135036578	135039131	135036802	135039095	3	135036578,135038018,135038922,	135037005,135038128,135039131,
NM_008909	Ppl	chr16	-	5085756	5132574	5087257	5132436	22	5085756,5091937,5092457,5093288,5094501,5096718,5097737,5097967,5100075,5100423,5101466,5102386,5102648,5104543,5104766,5104956,5106015,5106143,5106854,5107549,5113084,5132374,	5089921,5092030,5092574,5093372,5094652,5096912,5097876,5098146,5100233,5100521,5101618,5102533,5102771,5104639,5104874,5105118,5106057,5106263,5106975,5107704,5113184,5132574,
NM_176834	Rnf208	chr2	+	25098448	25099780	25098815	25099613	1	25098448,	25099780,
NM_013781	Sh2d3c	chr2	+	32576574	32610513	32576678	32610091	12	32576574,32580456,32593038,32600270,32601354,32602541,32604672,32606471,32607033,32608133,32608508,32609915,	32576715,32580919,32593078,32600399,32601809,32602666,32605205,32606587,32607205,32608245,32608715,32610513,
NM_172511	Abhd10	chr16	-	45729838	45743068	45731727	45743004	5	45729838,45737005,45737636,45740431,45742889,	45732072,45737143,45737748,45740615,45743068,
NM_173440	Nrip1	chr16	-	76288492	76373294	76291426	76294912	4	76288492,76330990,76352716,76373116,	76295260,76331109,76352794,76373294,
NM_028868	Cxxc1	chr18	+	74375865	74381144	74376133	74380859	15	74375865,74376820,74377042,74377414,74377739,74378282,74378385,74378784,74379036,74379491,74379774,74380010,74380162,74380481,74380712,	74376136,74376939,74377143,74377650,74377931,74378309,74378631,74378892,74379221,74379699,74379885,74380060,74380259,74380634,74381144,
NM_207525	Opa3	chr7	+	19813737	19833213	19813791	19830500	2	19813737,19830102,	19813933,19833213,
NM_133687	Cxxc5	chr18	+	35989471	36021340	36018201	36020348	3	35989471,36018046,36020303,	35989640,36019110,36021340,
NM_001004367	Cxxc4	chr3	+	133899458	133925048	133902623	133921061	4	133899458,133899775,133902366,133921016,	133899650,133899851,133903679,133925048,
NM_153055	Sec63	chr10	+	42481301	42552315	42481570	42548840	21	42481301,42503247,42509105,42510984,42514580,42516011,42517488,42518552,42521438,42521627,42523695,42524881,42526329,42530648,42532241,42532470,42534860,42536173,42543686,42547682,42548696,	42481694,42503347,42509220,42511097,42514642,42516070,42517539,42518661,42521533,42521760,42523788,42525036,42526477,42530731,42532301,42532644,42535019,42536275,42543785,42547787,42552315,
NM_172286	6430548M08Rik	chr8	+	122638051	122689203	122669234	122685164	13	122638051,122669102,122673191,122673983,122675210,122676338,122677330,122677821,122680196,122681367,122683858,122684217,122685114,	122638217,122669563,122673291,122674057,122675281,122676534,122677371,122677900,122680274,122681397,122683939,122684312,122689203,
NM_025447	Dimt1	chr13	+	107737208	107751932	107737284	107748777	12	107737208,107737665,107738780,107739634,107739771,107739948,107741897,107742395,107743513,107744755,107747173,107748734,	107737363,107737739,107738867,107739696,107739865,107739998,107742021,107742488,107743578,107744819,107747280,107751932,
NM_028932	Eaf1	chr14	+	32308264	32322866	32308454	32319803	6	32308264,32310894,32313305,32315448,32317472,32319756,	32308557,32310989,32313442,32315639,32317706,32322866,
NM_011691	Vav1	chr17	+	57418522	57468654	57418620	57467127	27	57418522,57435404,57435974,57436122,57436471,57436668,57438194,57438523,57439264,57440603,57441283,57441496,57441687,57442437,57443256,57444246,57444702,57444881,57445085,57445529,57446456,57448874,57451206,57454666,57458050,57464064,57467073,	57418824,57435521,57436033,57436191,57436580,57436764,57438263,57438627,57439364,57440699,57441352,57441583,57441773,57442570,57443366,57444348,57444800,57444904,57445131,57445666,57446522,57448906,57451323,57454754,57458165,57464216,57468654,
NM_001139519	Zbp1	chr2	-	173039249	173044423	173039306	173044276	4	173039249,173041177,173042272,173044242,	173039410,173041366,173042509,173044423,
NM_020505	Vav3	chr3	+	109143600	109488610	109143956	109486527	27	109143600,109226908,109297695,109299805,109304295,109306327,109309313,109311701,109313803,109318905,109322350,109324358,109328786,109330331,109331192,109365660,109366021,109377023,109381236,109430948,109450589,109454703,109460159,109460839,109467221,109485723,109486485,	109144160,109227025,109297754,109299871,109304404,109306420,109309382,109311805,109313903,109319001,109322419,109324445,109328872,109330464,109331302,109365762,109366122,109377049,109381282,109431085,109450655,109454738,109460276,109460927,109467351,109485875,109488610,
NM_009500	Vav2	chr2	-	27117623	27282345	27119683	27281999	28	27117623,27122749,27123670,27124418,27125647,27127294,27129207,27130519,27132735,27134116,27134710,27137420,27137808,27138828,27141152,27141958,27144125,27146869,27147328,27148189,27151642,27153187,27154893,27157527,27174447,27192199,27242009,27281795,	27119731,27122904,27123757,27124542,27125735,27127411,27129260,27130594,27132863,27134138,27134727,27137509,27137910,27138938,27141285,27142044,27144212,27146938,27147424,27148289,27151743,27153256,27154992,27157630,27174516,27192258,27242126,27282345,
NM_133737	Lancl2	chr6	+	57652448	57689434	57653053	57687744	9	57652448,57662981,57672490,57673482,57674539,57676410,57682189,57684010,57687649,	57653257,57663099,57672698,57673630,57674686,57676593,57682366,57684083,57689434,
NM_183167	AI987944	chr7	-	48628294	48648630	48629711	48648599	4	48628294,48631860,48632115,48648596,	48630744,48631918,48632242,48648630,
NM_021295	Lancl1	chr1	-	67049949	67085446	67050054	67085149	10	67049949,67050912,67051363,67053441,67055801,67056484,67067431,67080697,67085068,67085349,	67050131,67050985,67051540,67053624,67055948,67056620,67067639,67080815,67085165,67085446,
NM_134046	Cenpo	chr12	-	4213480	4234294	4214493	4233576	7	4213480,4215258,4216518,4217207,4231515,4233530,4233751,	4214630,4215430,4216778,4217322,4231682,4233657,4234294,
NM_001083906	Nr3c2	chr8	+	79426406	79768905	79432170	79766429	9	79426406,79432168,79609425,79679100,79709674,79711418,79734542,79741326,79766273,	79426439,79433927,79609565,79679217,79710013,79711563,79734673,79741484,79768905,
NM_025639	Cenpm	chr15	-	82064535	82075177	82064798	82075109	6	82064535,82069722,82070308,82071756,82074562,82075052,	82064939,82069814,82070388,82071849,82074642,82075177,
NM_027429	Cenpl	chr1	+	163001022	163016466	163004890	163013605	4	163001022,163004887,163008359,163013038,	163001487,163005061,163008611,163016466,
NM_021790	Cenpk	chr13	+	105019467	105039694	105019665	105039599	10	105019467,105020808,105022737,105024226,105026258,105032268,105032434,105032825,105035357,105039440,	105019736,105020959,105022794,105024299,105026305,105032351,105032533,105032952,105035411,105039694,
NM_001014996	Cenpj	chr14	-	57145622	57190683	57145755	57183943	17	57145622,57148524,57148726,57148886,57151072,57151412,57153592,57154187,57161601,57168260,57170759,57172496,57173926,57177409,57182789,57183505,57190574,	57145948,57148645,57148811,57149027,57151186,57151477,57153677,57154430,57161767,57168414,57172386,57172599,57174038,57177673,57182913,57184004,57190683,
NM_144557	Myrip	chr9	+	120213190	120383956	120244748	120381922	17	120213190,120244715,120297229,120326257,120328768,120331297,120331578,120333709,120336625,120341470,120350459,120362644,120370525,120373811,120374018,120376563,120381889,	120213318,120244858,120297451,120326394,120328849,120331395,120331659,120333856,120336779,120342096,120350699,120362839,120370687,120373916,120374079,120376682,120383956,
NM_029548	Rph3al	chr11	-	75644502	75724528	75645681	75724528	8	75644502,75646903,75648264,75667805,75692450,75720019,75722412,75724451,	75645716,75647050,75648378,75667980,75692537,75720149,75722556,75724528,
NM_001081363	Cenpf	chr1	-	191465861	191511965	191466477	191508985	18	191465861,191470680,191472489,191474440,191475026,191476139,191480523,191485875,191492394,191494926,191496387,191502817,191504099,191506239,191506723,191507646,191508823,191511854,	191466681,191470859,191472966,191474600,191475179,191478971,191483951,191486011,191492517,191495055,191496513,191503020,191504385,191506331,191506830,191507843,191509017,191511965,
NM_138747	Nop2	chr6	+	125081900	125094769	125082230	125094659	16	125081900,125082225,125083536,125083731,125084564,125086930,125087072,125087328,125087652,125089657,125089823,125090552,125090807,125091053,125091291,125094018,	125082021,125082336,125083582,125083820,125084749,125086986,125087233,125087528,125087742,125089745,125089964,125090692,125090897,125091176,125091520,125094769,
NM_007682	Cenpb	chr2	-	131003029	131005748	131003812	131005612	1	131003029,	131005748,
NM_007681	Cenpa	chr5	+	30969274	30980178	30969401	30975800	5	30969274,30974836,30975354,30975665,30976410,	30969486,30974943,30975432,30975816,30980178,
NM_015828	Gne	chr4	-	44047162	44097049	44049989	44096970	12	44047162,44051818,44053125,44054534,44055034,44057630,44058774,44065642,44068076,44072647,44079626,44096919,	44050225,44051935,44053308,44054756,44055164,44057841,44058862,44065855,44068229,44073099,44079832,44097049,
NM_001004140	Ckap2	chr8	-	23278925	23296291	23279202	23296264	9	23278925,23280184,23283733,23285472,23286226,23287245,23288138,23289985,23296155,	23279446,23280419,23283803,23285643,23286431,23288051,23288211,23290067,23296291,
NM_029735	Eprs	chr1	+	187186973	187252229	187187076	187252026	32	187186973,187191409,187193455,187194767,187196796,187197996,187202653,187203423,187205678,187208755,187210124,187210937,187218241,187219908,187220938,187222272,187223100,187225187,187230839,187231369,187234063,187235036,187235581,187237033,187237327,187238208,187239632,187242090,187244005,187248189,187251730,187251875,	187187122,187191494,187193555,187194924,187196936,187198091,187202780,187203616,187205850,187208989,187210209,187210997,187218352,187220045,187221146,187222385,187223218,187225547,187231073,187231632,187234115,187235246,187235654,187237113,187237429,187238364,187239830,187242264,187244166,187248268,187251795,187252229,
NM_177150	Cenpt	chr8	-	108368573	108375908	108368771	108375883	13	108368573,108368973,108369159,108370215,108370547,108370883,108372650,108372912,108373086,108373324,108373525,108373732,108375770,	108368895,108369078,108369336,108370291,108370700,108371078,108372799,108372955,108373223,108373421,108373613,108373823,108375908,
NM_175451	Ckap4	chr10	-	83989045	83996633	83990214	83996611	2	83989045,83996191,	83991522,83996633,
NM_029437	Ckap5	chr2	+	91386478	91460820	91386515	91460381	43	91386478,91388930,91390708,91395423,91396656,91397731,91399205,91400963,91402910,91403105,91404476,91405777,91408293,91408793,91410336,91412504,91413129,91416172,91416319,91417720,91418191,91419579,91421266,91425878,91426394,91428825,91431822,91434839,91435467,91435844,91436518,91439362,91440797,91441162,91446402,91447601,91452896,91455129,91455398,91455950,91456457,91459907,91460138,	91386572,91389124,91390915,91395595,91396789,91397832,91399319,91401068,91403000,91403270,91404605,91405960,91408407,91408904,91410429,91412690,91413224,91416230,91416445,91417860,91418366,91419693,91421395,91426073,91426530,91428914,91431948,91434989,91435671,91435980,91436712,91439535,91440971,91441283,91446582,91447789,91452972,91455318,91455536,91456034,91456617,91459996,91460820,
NM_172501	Nhlrc3	chr3	-	53253560	53267180	53256318	53267065	7	53253560,53257463,53260347,53262406,53265553,53266233,53266981,	53256571,53257576,53260439,53262607,53265701,53266386,53267180,
NM_028794	Nudt9	chr5	+	104476029	104494385	104476058	104494134	8	104476029,104479596,104483290,104484508,104487125,104488654,104490692,104493955,	104476165,104479836,104483386,104484595,104487237,104488801,104490777,104494385,
NM_175340	Nhlrc1	chr13	-	47107923	47110219	47108942	47110148	1	47107923,	47110219,
NM_010008	Cyp2j6	chr4	-	96183932	96220342	96184717	96220142	9	96183932,96190393,96192529,96196075,96198322,96202136,96202686,96212389,96219932,	96184896,96190532,96192717,96196214,96198499,96202297,96202836,96212552,96220342,
NM_010007	Cyp2j5	chr4	-	96295462	96330810	96296158	96330701	9	96295462,96297401,96300838,96302484,96307962,96325282,96326171,96329802,96330491,	96296337,96297540,96301026,96302623,96308139,96325443,96326321,96329965,96330810,
NM_022981	Zfp110	chr7	+	13420158	13435927	13420831	13435274	8	13420158,13420795,13421641,13422437,13429780,13432144,13433320,13433745,	13420513,13420876,13421768,13422533,13430254,13432245,13433447,13435927,
NM_008637	Nudt1	chr5	+	140807875	140814088	140810421	140813719	5	140807875,140808376,140810408,140811266,140813546,	140807909,140808427,140810573,140811412,140814088,
NM_025539	Nudt2	chr4	+	41412180	41427944	41424553	41427595	3	41412180,41424546,41427278,	41412213,41424680,41427944,
NM_019747	Zfp113	chr5	-	138580921	138596972	138585894	138594127	5	138580921,138591834,138592432,138594072,138596857,	138586940,138591961,138592524,138594197,138596972,
NM_027722	Nudt4	chr10	-	95009642	95026801	95011921	95026391	5	95009642,95012409,95014082,95015119,95026295,	95012124,95012494,95014127,95015230,95026801,
NM_016918	Nudt5	chr2	+	5766079	5792098	5775904	5789244	9	5766079,5775861,5777025,5782072,5783346,5784624,5785392,5787397,5789134,	5766431,5775964,5777093,5782122,5783454,5784720,5785500,5787453,5792098,
NM_153561	Nudt6	chr3	-	37303835	37318512	37304018	37318492	5	37303835,37308429,37311281,37315622,37318263,	37304413,37308484,37311337,37315826,37318512,
NM_024437	Nudt7	chr8	+	116657478	116678637	116657565	116675916	4	116657478,116660237,116671794,116675553,	116657600,116660391,116671953,116678637,
NM_029945	Smpd4	chr16	+	17619446	17643590	17621579	17642896	20	17619446,17621534,17623997,17625812,17626036,17626522,17626731,17626894,17629161,17632078,17635574,17638588,17639366,17639837,17640218,17640957,17641454,17641790,17642261,17642566,	17619527,17621618,17624084,17625955,17626112,17626631,17626784,17627046,17629291,17632150,17635661,17638734,17639457,17639938,17640382,17641154,17641688,17641922,17642390,17643590,
