Database of representative transcript models for protein-coding genes in S. cerevisiae and for the poly(A)-tail length standards.
Transcript models are from the Saccharomyces Genome Database, with 3' ends reannotated by David Weinberg.
Coordinates of yeast genes are based on the sacCer3 genome assembly.
GeneID	GeneID	Chromosome	Strand	TxStart	TxEnd	CdsStart	CdsEnd	ExonCount	ExonStarts	ExonEnds
YLR423C	YLR423C	chrXII	-	971916	973170	971916	973170	1	971916,	973170,
YLR424W	YLR424W	chrXII	+	973363	975666	973394	975521	1	973363,	975666,
YLR425W	YLR425W	chrXII	+	982893	986817	982893	986817	1	982893,	986817,
YLR426W	YLR426W	chrXII	+	987035	988178	987061	988113	2	987035,987212,	987141,988178,
YLR427W	YLR427W	chrXII	+	988320	990560	988427	990440	1	988320,	990560,
YLR429W	YLR429W	chrXII	+	990733	992857	990776	992732	1	990733,	992857,
YLR430W	YLR430W	chrXII	+	993433	1000129	993433	1000129	1	993433,	1000129,
YLR431C	YLR431C	chrXII	-	1000133	1001879	1000341	1001703	1	1000133,	1001879,
YLR433C	YLR433C	chrXII	-	1004346	1006008	1004346	1006008	1	1004346,	1006008,
YLR435W	YLR435W	chrXII	+	1006311	1007145	1006377	1006995	1	1006311,	1007145,
YLR436C	YLR436C	chrXII	-	1007296	1011330	1007420	1011245	1	1007296,	1011330,
YLR437C	YLR437C	chrXII	-	1011473	1012042	1011621	1012023	1	1011473,	1012042,
YLR438W	YLR438W	chrXII	+	1012464	1013884	1012500	1013775	1	1012464,	1013884,
YLR438C-A	YLR438C-A	chrXII	-	1013828	1014238	1013908	1014178	1	1013828,	1014238,
YLR439W	YLR439W	chrXII	+	1014490	1015450	1014490	1015450	1	1014490,	1015450,
YLR440C	YLR440C	chrXII	-	1015500	1017730	1015567	1017697	1	1015500,	1017730,
YLR441C	YLR441C	chrXII	-	1017923	1018937	1018140	1018908	1	1017923,	1018937,
YLR442C	YLR442C	chrXII	-	1019314	1022251	1019314	1022251	1	1019314,	1022251,
YLR443W	YLR443W	chrXII	+	1022486	1024072	1022624	1023971	1	1022486,	1024072,
YLR446W	YLR446W	chrXII	+	1025213	1026515	1025213	1026515	1	1025213,	1026515,
YLR447C	YLR447C	chrXII	-	1026721	1027930	1026855	1027893	1	1026721,	1027930,
YLR449W	YLR449W	chrXII	+	1030811	1032101	1030833	1032012	1	1030811,	1032101,
YLR450W	YLR450W	chrXII	+	1032441	1035853	1032626	1035764	1	1032441,	1035853,
YLR451W	YLR451W	chrXII	+	1035991	1038929	1036092	1038753	1	1035991,	1038929,
YLR452C	YLR452C	chrXII	-	1039123	1041423	1039269	1041366	1	1039123,	1041423,
YLR453C	YLR453C	chrXII	-	1040972	1043037	1041798	1042986	1	1040972,	1043037,
YLR455W	YLR455W	chrXII	+	1053391	1054954	1053628	1054543	1	1053391,	1054954,
YLR456W	YLR456W	chrXII	+	1055056	1055763	1055069	1055684	1	1055056,	1055763,
YLR457C	YLR457C	chrXII	-	1055811	1056771	1055811	1056771	1	1055811,	1056771,
YLR459W	YLR459W	chrXII	+	1057293	1058575	1057333	1058518	1	1057293,	1058575,
YNL271C	YNL271C	chrXIV	-	129521	135383	129521	135383	1	129521,	135383,
YNL201C	YNL201C	chrXIV	-	260626	263203	260626	263203	1	260626,	263203,
YNL124W	YNL124W	chrXIV	+	392891	394370	392891	394370	1	392891,	394370,
YNR016C	YNR016C	chrXIV	-	654567	661970	654672	661374	1	654567,	661970,
YNL330C	YNL330C	chrXIV	-	17751	19329	18000	19302	1	17751,	19329,
YNL329C	YNL329C	chrXIV	-	19540	22633	19540	22633	1	19540,	22633,
YNL328C	YNL328C	chrXIV	-	22532	23599	22833	23274	1	22532,	23599,
YNL327W	YNL327W	chrXIV	+	24047	27173	24047	27173	1	24047,	27173,
YNL326C	YNL326C	chrXIV	-	27198	28380	27336	28347	1	27198,	28380,
YNL325C	YNL325C	chrXIV	-	27831	31388	28738	31378	1	27831,	31388,
YNL323W	YNL323W	chrXIV	+	31898	33304	31943	33188	1	31898,	33304,
YNL322C	YNL322C	chrXIV	-	33293	34235	33293	34235	1	33293,	34235,
YNL321W	YNL321W	chrXIV	+	34664	37475	34695	37422	1	34664,	37475,
YNL320W	YNL320W	chrXIV	+	37609	38739	37699	38554	1	37609,	38739,
YNL317W	YNL317W	chrXIV	+	40617	42091	40618	42016	1	40617,	42091,
YNL316C	YNL316C	chrXIV	-	42006	43117	42070	43075	1	42006,	43117,
YNL315C	YNL315C	chrXIV	-	43218	44302	43323	44280	1	43218,	44302,
YNL314W	YNL314W	chrXIV	+	44446	45214	44446	45214	1	44446,	45214,
YNL313C	YNL313C	chrXIV	-	45220	48054	45307	48022	1	45220,	48054,
YNL312W	YNL312W	chrXIV	+	48246	49294	48286	49216	2	48246,48401,	48293,49294,
YNL311C	YNL311C	chrXIV	-	49337	51689	49396	51688	1	49337,	51689,
YNL310C	YNL310C	chrXIV	-	51817	52464	51906	52431	1	51817,	52464,
YNL309W	YNL309W	chrXIV	+	52595	54118	52661	53924	1	52595,	54118,
YNL308C	YNL308C	chrXIV	-	54047	55935	54121	55897	1	54047,	55935,
YNL307C	YNL307C	chrXIV	-	56122	57718	56445	57573	1	56122,	57718,
YNL306W	YNL306W	chrXIV	+	58130	58898	58154	58808	1	58130,	58898,
YNL305C	YNL305C	chrXIV	-	58785	59823	58897	59791	1	58785,	59823,
YNL304W	YNL304W	chrXIV	+	60296	61550	60296	61550	1	60296,	61550,
YNL300W	YNL300W	chrXIV	+	65650	66308	65743	66052	1	65650,	66308,
YNL299W	YNL299W	chrXIV	+	66431	68530	66516	68445	1	66431,	68530,
YNL298W	YNL298W	chrXIV	+	68771	71544	68914	71443	1	68771,	71544,
YNL297C	YNL297C	chrXIV	-	71598	76631	71672	76583	1	71598,	76631,
YNL295W	YNL295W	chrXIV	+	76945	78520	76945	78520	1	76945,	78520,
YNL294C	YNL294C	chrXIV	-	78658	80260	78658	80260	1	78658,	80260,
YNL293W	YNL293W	chrXIV	+	80574	82649	80639	82541	1	80574,	82649,
YNL292W	YNL292W	chrXIV	+	82795	84132	82805	84017	1	82795,	84132,
YNL291C	YNL291C	chrXIV	-	84168	85815	84168	85815	1	84168,	85815,
YNL290W	YNL290W	chrXIV	+	86208	87295	86217	87240	1	86208,	87295,
YNL289W	YNL289W	chrXIV	+	87814	89140	87896	88736	1	87814,	89140,
YNL288W	YNL288W	chrXIV	+	90160	91498	90302	91424	1	90160,	91498,
YNL287W	YNL287W	chrXIV	+	91803	95033	91993	94801	1	91803,	95033,
YNL286W	YNL286W	chrXIV	+	95138	96175	95222	96080	1	95138,	96175,
YNL284C	YNL284C	chrXIV	-	103133	104102	103133	104102	1	103133,	104102,
YNL283C	YNL283C	chrXIV	-	105129	107047	105183	106695	1	105129,	107047,
YNL282W	YNL282W	chrXIV	+	107661	108851	107686	108274	1	107661,	108851,
YNL281W	YNL281W	chrXIV	+	108466	108928	108466	108928	1	108466,	108928,
YNL280C	YNL280C	chrXIV	-	108999	110473	109094	110411	1	108999,	110473,
YNL279W	YNL279W	chrXIV	+	110916	112902	110916	112902	1	110916,	112902,
YNL278W	YNL278W	chrXIV	+	113270	116453	113270	116453	1	113270,	116453,
YNL277W	YNL277W	chrXIV	+	117237	118923	117348	118809	1	117237,	118923,
YNL275W	YNL275W	chrXIV	+	119249	121087	119267	120998	1	119249,	121087,
YNL274C	YNL274C	chrXIV	-	120983	122216	121117	122170	1	120983,	122216,
YNL273W	YNL273W	chrXIV	+	122832	126667	122882	126599	1	122832,	126667,
YNL272C	YNL272C	chrXIV	-	126758	129181	126804	129084	1	126758,	129181,
YNL269W	YNL269W	chrXIV	+	137698	138094	137698	138094	1	137698,	138094,
YNL268W	YNL268W	chrXIV	+	138549	140385	138549	140385	1	138549,	140385,
YNL267W	YNL267W	chrXIV	+	140777	144292	140877	144078	1	140777,	144292,
YNL265C	YNL265C	chrXIV	-	144235	145303	144279	145281	2	144235,145254,	145149,145303,
YNL264C	YNL264C	chrXIV	-	145420	146620	145562	146615	1	145420,	146620,
YNL263C	YNL263C	chrXIV	-	146895	147840	146895	147840	1	146895,	147840,
YNL262W	YNL262W	chrXIV	+	148197	155024	148211	154880	1	148197,	155024,
YNL261W	YNL261W	chrXIV	+	155099	156539	155099	156539	1	155099,	156539,
YNL260C	YNL260C	chrXIV	-	156858	157455	156858	157455	1	156858,	157455,
YNL259C	YNL259C	chrXIV	-	157556	157895	157643	157865	1	157556,	157895,
YNL258C	YNL258C	chrXIV	-	158023	160382	158108	160373	1	158023,	160382,
YNL257C	YNL257C	chrXIV	-	160584	164377	160630	164320	1	160584,	164377,
YNL256W	YNL256W	chrXIV	+	164622	167097	164622	167097	1	164622,	167097,
YNL255C	YNL255C	chrXIV	-	167328	167790	167328	167790	1	167328,	167790,
YNL254C	YNL254C	chrXIV	-	167933	169310	168042	169248	1	167933,	169310,
YNL253W	YNL253W	chrXIV	+	169984	171437	170017	171286	1	169984,	171437,
YNL252C	YNL252C	chrXIV	-	171339	172307	171440	172286	1	171339,	172307,
YNL251C	YNL251C	chrXIV	-	172428	174588	172587	174315	1	172428,	174588,
YNL250W	YNL250W	chrXIV	+	175409	179348	175409	179348	1	175409,	179348,
YNL249C	YNL249C	chrXIV	-	178823	181045	179393	181022	1	178823,	181045,
YNL248C	YNL248C	chrXIV	-	181159	182647	181360	182608	1	181159,	182647,
YNL247W	YNL247W	chrXIV	+	182874	185178	182874	185178	1	182874,	185178,
YNL246W	YNL246W	chrXIV	+	185454	186627	185459	186349	2	185454,185586,	185491,186627,
YNL245C	YNL245C	chrXIV	-	185741	186905	186345	186885	1	185741,	186905,
YNL244C	YNL244C	chrXIV	-	187025	187530	187169	187496	1	187025,	187530,
YNL243W	YNL243W	chrXIV	+	188046	191035	188050	190957	1	188046,	191035,
YNL242W	YNL242W	chrXIV	+	191323	196102	191323	196102	1	191323,	196102,
YNL241C	YNL241C	chrXIV	-	196220	198003	196425	197943	1	196220,	198003,
YNL240C	YNL240C	chrXIV	-	198389	199990	198501	199977	1	198389,	199990,
YNL239W	YNL239W	chrXIV	+	200417	202037	200568	201933	1	200417,	202037,
YNL238W	YNL238W	chrXIV	+	202427	204872	202427	204872	1	202427,	204872,
YNL237W	YNL237W	chrXIV	+	205187	206567	205187	206567	1	205187,	206567,
YNL236W	YNL236W	chrXIV	+	206895	209945	206929	209854	1	206895,	209945,
YNL234W	YNL234W	chrXIV	+	210169	211586	210232	211513	1	210169,	211586,
YNL233W	YNL233W	chrXIV	+	211921	214600	211921	214600	1	211921,	214600,
YNL232W	YNL232W	chrXIV	+	214922	215801	214922	215801	1	214922,	215801,
YNL231C	YNL231C	chrXIV	-	215986	217042	215986	217042	1	215986,	217042,
YNL230C	YNL230C	chrXIV	-	217522	218662	217522	218662	1	217522,	218662,
YNL229C	YNL229C	chrXIV	-	219136	220201	219136	220201	1	219136,	220201,
YNL227C	YNL227C	chrXIV	-	220586	222488	220658	222431	1	220586,	222488,
YNL225C	YNL225C	chrXIV	-	222723	224469	222723	224469	1	222723,	224469,
YNL224C	YNL224C	chrXIV	-	224697	227192	224795	227099	1	224697,	227192,
YNL223W	YNL223W	chrXIV	+	227369	228854	227369	228854	1	227369,	228854,
YNL222W	YNL222W	chrXIV	+	229055	229890	229093	229714	1	229055,	229890,
YNL221C	YNL221C	chrXIV	-	230908	233778	231067	233695	1	230908,	233778,
YNL220W	YNL220W	chrXIV	+	234320	235807	234412	235714	1	234320,	235807,
YNL219C	YNL219C	chrXIV	-	235836	237736	235995	237663	1	235836,	237736,
YNL218W	YNL218W	chrXIV	+	238227	240178	238237	240001	1	238227,	240178,
YNL217W	YNL217W	chrXIV	+	240302	241387	240330	241311	1	240302,	241387,
YNL216W	YNL216W	chrXIV	+	241604	244306	241688	244172	1	241604,	244306,
YNL215W	YNL215W	chrXIV	+	244467	245430	244467	245430	1	244467,	245430,
YNL214W	YNL214W	chrXIV	+	245616	246216	245616	246216	1	245616,	246216,
YNL213C	YNL213C	chrXIV	-	246364	247207	246459	247104	1	246364,	247207,
YNL212W	YNL212W	chrXIV	+	247425	249955	247460	249809	1	247425,	249955,
YNL211C	YNL211C	chrXIV	-	249819	250381	250054	250315	1	249819,	250381,
YNL210W	YNL210W	chrXIV	+	250930	251743	250930	251743	1	250930,	251743,
YNL208W	YNL208W	chrXIV	+	254405	255128	254417	255017	1	254405,	255128,
YNL207W	YNL207W	chrXIV	+	255243	256682	255352	256630	1	255243,	256682,
YNL206C	YNL206C	chrXIV	-	256714	258163	256787	258155	1	256714,	258163,
YNL204C	YNL204C	chrXIV	-	258374	259277	258374	259277	1	258374,	259277,
YNL202W	YNL202W	chrXIV	+	259558	260537	259577	260456	1	259558,	260537,
YNL200C	YNL200C	chrXIV	-	263626	264554	263712	264453	1	263626,	264554,
YNL199C	YNL199C	chrXIV	-	264742	266650	264925	266530	1	264742,	266650,
YNL197C	YNL197C	chrXIV	-	267607	269593	267607	269593	1	267607,	269593,
YNL196C	YNL196C	chrXIV	-	270274	271171	270274	271171	1	270274,	271171,
YNL195C	YNL195C	chrXIV	-	271522	272308	271522	272308	1	271522,	272308,
YNL194C	YNL194C	chrXIV	-	272709	273615	272709	273615	1	272709,	273615,
YNL193W	YNL193W	chrXIV	+	274367	276044	274367	276044	1	274367,	276044,
YNL192W	YNL192W	chrXIV	+	276339	279966	276501	279897	1	276339,	279966,
YNL191W	YNL191W	chrXIV	+	280368	281622	280431	281505	1	280368,	281622,
YNL189W	YNL189W	chrXIV	+	284066	286009	284259	285888	1	284066,	286009,
YNL188W	YNL188W	chrXIV	+	286307	287609	286307	287609	1	286307,	287609,
YNL187W	YNL187W	chrXIV	+	287993	289067	287993	289067	1	287993,	289067,
YNL186W	YNL186W	chrXIV	+	289497	291876	289497	291876	1	289497,	291876,
YNL185C	YNL185C	chrXIV	-	292065	292749	292192	292669	1	292065,	292749,
YNL183C	YNL183C	chrXIV	-	293034	295625	293136	295509	1	293034,	295625,
YNL182C	YNL182C	chrXIV	-	295874	297641	295959	297627	1	295874,	297641,
YNL181W	YNL181W	chrXIV	+	298264	299650	298334	299558	1	298264,	299650,
YNL180C	YNL180C	chrXIV	-	299536	300842	299653	300649	1	299536,	300842,
YNL178W	YNL178W	chrXIV	+	302660	303451	302679	303402	1	302660,	303451,
YNL177C	YNL177C	chrXIV	-	303530	304665	303685	304615	1	303530,	304665,
YNL176C	YNL176C	chrXIV	-	304818	307170	305069	306980	1	304818,	307170,
YNL175C	YNL175C	chrXIV	-	307288	308636	307400	308612	1	307288,	308636,
YNL173C	YNL173C	chrXIV	-	308956	310057	308956	310057	1	308956,	310057,
YNL172W	YNL172W	chrXIV	+	310635	315882	310635	315882	1	310635,	315882,
YNL169C	YNL169C	chrXIV	-	316057	317779	316168	317671	1	316057,	317779,
YNL168C	YNL168C	chrXIV	-	317873	318866	318029	318809	1	317873,	318866,
YNL167C	YNL167C	chrXIV	-	319198	321704	319415	321359	1	319198,	321704,
YNL166C	YNL166C	chrXIV	-	322104	323576	322218	323565	1	322104,	323576,
YNL165W	YNL165W	chrXIV	+	323831	325052	323831	325052	1	323831,	325052,
YNL164C	YNL164C	chrXIV	-	325264	326320	325264	326320	1	325264,	326320,
YNL163C	YNL163C	chrXIV	-	326740	330073	326740	330073	1	326740,	330073,
YNL162W-A	YNL162W-A	chrXIV	+	330328	330547	330328	330547	1	330328,	330547,
YNL161W	YNL161W	chrXIV	+	332596	334867	332596	334867	1	332596,	334867,
YNL160W	YNL160W	chrXIV	+	336488	337825	336544	337609	1	336488,	337825,
YNL159C	YNL159C	chrXIV	-	338344	339369	338477	339347	1	338344,	339369,
YNL158W	YNL158W	chrXIV	+	339611	340208	339611	340208	1	339611,	340208,
YNL156C	YNL156C	chrXIV	-	341003	342155	341068	341968	1	341003,	342155,
YNL155W	YNL155W	chrXIV	+	342373	343489	342515	343340	1	342373,	343489,
YNL154C	YNL154C	chrXIV	-	343635	345276	343635	345276	1	343635,	345276,
YNL153C	YNL153C	chrXIV	-	345447	346081	345668	346058	1	345447,	346081,
YNL152W	YNL152W	chrXIV	+	346290	347627	346312	347542	1	346290,	347627,
YNL151C	YNL151C	chrXIV	-	347703	348580	347765	348521	1	347703,	348580,
YNL149C	YNL149C	chrXIV	-	349273	349790	349366	349756	1	349273,	349790,
YNL148C	YNL148C	chrXIV	-	349740	350683	349906	350671	1	349740,	350683,
YNL147W	YNL147W	chrXIV	+	350939	351383	350939	351383	2	350939,351053,	350957,351383,
YNL146C-A	YNL146C-A	chrXIV	-	351385	351580	351385	351580	1	351385,	351580,
YNL146W	YNL146W	chrXIV	+	351714	352017	351714	352017	1	351714,	352017,
YNL145W	YNL145W	chrXIV	+	352413	352530	352413	352530	1	352413,	352530,
YNL144C	YNL144C	chrXIV	-	352819	355042	352819	355042	1	352819,	355042,
YNL142W	YNL142W	chrXIV	+	357179	359031	357452	358952	1	357179,	359031,
YNL141W	YNL141W	chrXIV	+	359595	360639	359595	360639	1	359595,	360639,
YNL139C	YNL139C	chrXIV	-	360923	365717	360923	365717	1	360923,	365717,
YNL138W-A	YNL138W-A	chrXIV	+	366032	366412	366032	366412	2	366032,366157,	366035,366412,
YNL138W	YNL138W	chrXIV	+	366708	368513	366740	368321	1	366708,	368513,
YNL137C	YNL137C	chrXIV	-	368594	370055	368594	370055	1	368594,	370055,
YNL136W	YNL136W	chrXIV	+	370357	371772	370367	371645	1	370357,	371772,
YNL135C	YNL135C	chrXIV	-	371658	372244	371881	372226	1	371658,	372244,
YNL134C	YNL134C	chrXIV	-	372450	373581	372450	373581	1	372450,	373581,
YNL133C	YNL133C	chrXIV	-	374056	374724	374170	374692	1	374056,	374724,
YNL132W	YNL132W	chrXIV	+	375320	378491	375320	378491	1	375320,	378491,
YNL131W	YNL131W	chrXIV	+	378718	379550	378766	379225	1	378718,	379550,
YNL130C	YNL130C	chrXIV	-	379471	380874	379557	380831	2	379471,380781,	380689,380874,
YNL130C-A	YNL130C-A	chrXIV	-	381244	381391	381244	381391	1	381244,	381391,
YNL129W	YNL129W	chrXIV	+	381479	382202	381479	382202	1	381479,	382202,
YNL128W	YNL128W	chrXIV	+	382358	383663	382358	383663	1	382358,	383663,
YNL127W	YNL127W	chrXIV	+	383887	387110	383986	386848	1	383887,	387110,
YNL126W	YNL126W	chrXIV	+	387226	389767	387226	389767	1	387226,	389767,
YNL125C	YNL125C	chrXIV	-	390145	392167	390145	392167	1	390145,	392167,
YNL123W	YNL123W	chrXIV	+	394662	397758	394684	397678	1	394662,	397758,
YNL122C	YNL122C	chrXIV	-	398022	398370	398022	398370	1	398022,	398370,
YNL121C	YNL121C	chrXIV	-	398447	400586	398683	400537	1	398447,	400586,
YNL119W	YNL119W	chrXIV	+	400999	402612	401039	402521	1	400999,	402612,
YNL118C	YNL118C	chrXIV	-	402458	405628	402651	405564	1	402458,	405628,
YNL117W	YNL117W	chrXIV	+	406357	408022	406357	408022	1	406357,	408022,
YNL116W	YNL116W	chrXIV	+	408333	410072	408340	409909	1	408333,	410072,
YNL115C	YNL115C	chrXIV	-	410065	412092	410118	412053	1	410065,	412092,
YNL113W	YNL113W	chrXIV	+	412721	413369	412770	413199	1	412721,	413369,
YNL112W	YNL112W	chrXIV	+	413607	416377	413638	416281	2	413607,415913,	414911,416377,
YNL111C	YNL111C	chrXIV	-	416733	417334	416939	417302	1	416733,	417334,
YNL110C	YNL110C	chrXIV	-	417705	418527	417825	418488	1	417705,	418527,
YNL108C	YNL108C	chrXIV	-	419013	419826	419013	419826	1	419013,	419826,
YNL107W	YNL107W	chrXIV	+	420097	420778	420097	420778	1	420097,	420778,
YNL106C	YNL106C	chrXIV	-	420883	424607	420943	424495	1	420883,	424607,
YNL104C	YNL104C	chrXIV	-	424894	426754	424894	426754	1	424894,	426754,
YNL103W	YNL103W	chrXIV	+	427582	429833	427734	429753	1	427582,	429833,
YNL102W	YNL102W	chrXIV	+	430014	434562	430086	434493	1	430014,	434562,
YNL101W	YNL101W	chrXIV	+	434825	437338	434998	437140	1	434825,	437338,
YNL100W	YNL100W	chrXIV	+	437561	438455	437612	438317	1	437561,	438455,
YNL099C	YNL099C	chrXIV	-	438566	439283	438566	439283	1	438566,	439283,
YNL097C-B	YNL097C-B	chrXIV	-	440796	440919	440796	440919	1	440796,	440919,
YNL097C	YNL097C	chrXIV	-	441245	442436	441365	442358	1	441245,	442436,
YNL095C	YNL095C	chrXIV	-	444799	447044	444911	446840	1	444799,	447044,
YNL094W	YNL094W	chrXIV	+	447336	449455	447610	449374	1	447336,	449455,
YNL093W	YNL093W	chrXIV	+	449867	450530	449867	450530	1	449867,	450530,
YNL092W	YNL092W	chrXIV	+	450851	452169	450870	452073	1	450851,	452169,
YNL091W	YNL091W	chrXIV	+	452407	456130	452407	456130	1	452407,	456130,
YNL090W	YNL090W	chrXIV	+	456418	457247	456564	457143	1	456418,	457247,
YNL088W	YNL088W	chrXIV	+	457703	461990	457703	461990	1	457703,	461990,
YNL087W	YNL087W	chrXIV	+	462264	466124	462410	465947	1	462264,	466124,
YNL086W	YNL086W	chrXIV	+	466333	466642	466333	466642	1	466333,	466642,
YNL085W	YNL085W	chrXIV	+	467130	469623	467130	469623	1	467130,	469623,
YNL084C	YNL084C	chrXIV	-	469822	471157	470052	471102	1	469822,	471157,
YNL083W	YNL083W	chrXIV	+	471365	473090	471376	472861	1	471365,	473090,
YNL082W	YNL082W	chrXIV	+	473390	476012	473390	476012	1	473390,	476012,
YNL081C	YNL081C	chrXIV	-	476015	476654	476187	476619	1	476015,	476654,
YNL080C	YNL080C	chrXIV	-	476856	478205	476931	478032	1	476856,	478205,
YNL079C	YNL079C	chrXIV	-	478387	479206	478565	479165	1	478387,	479206,
YNL078W	YNL078W	chrXIV	+	479757	481055	479767	480991	1	479757,	481055,
YNL077W	YNL077W	chrXIV	+	481264	483020	481390	482977	1	481264,	483020,
YNL076W	YNL076W	chrXIV	+	483319	485371	483555	485310	1	483319,	485371,
YNL075W	YNL075W	chrXIV	+	485528	486538	485606	486479	1	485528,	486538,
YNL074C	YNL074C	chrXIV	-	486708	488171	486765	488124	1	486708,	488171,
YNL073W	YNL073W	chrXIV	+	488383	490186	488385	490116	1	488383,	490186,
YNL072W	YNL072W	chrXIV	+	490289	491323	490316	491240	1	490289,	491323,
YNL071W	YNL071W	chrXIV	+	491490	493131	491522	492971	1	491490,	493131,
YNL070W	YNL070W	chrXIV	+	493311	493685	493365	493548	1	493311,	493685,
YNL069C	YNL069C	chrXIV	-	493819	495017	493955	495001	2	493819,494973,	494524,495017,
YNL068C	YNL068C	chrXIV	-	495700	498289	495700	498289	1	495700,	498289,
YNL067W-B	YNL067W-B	chrXIV	+	499416	499557	499416	499557	1	499416,	499557,
YNL066W	YNL066W	chrXIV	+	500960	502969	501514	502777	1	500960,	502969,
YNL065W	YNL065W	chrXIV	+	503723	505484	503723	505484	1	503723,	505484,
YNL064C	YNL064C	chrXIV	-	505723	507291	505867	507097	1	505723,	507291,
YNL063W	YNL063W	chrXIV	+	507757	508702	507757	508702	1	507757,	508702,
YNL062C	YNL062C	chrXIV	-	508662	510256	508775	510212	1	508662,	510256,
YNL061W	YNL061W	chrXIV	+	510528	512555	510539	512396	1	510528,	512555,
YNL059C	YNL059C	chrXIV	-	512555	514970	512667	514935	1	512555,	514970,
YNL056W	YNL056W	chrXIV	+	517204	518016	517248	517842	1	517204,	518016,
YNL055C	YNL055C	chrXIV	-	517860	518885	517993	518845	1	517860,	518885,
YNL054W	YNL054W	chrXIV	+	524967	529805	526085	529583	1	524967,	529805,
YNL053W	YNL053W	chrXIV	+	529940	531531	529941	531411	1	529940,	531531,
YNL052W	YNL052W	chrXIV	+	531689	532443	531724	532186	1	531689,	532443,
YNL051W	YNL051W	chrXIV	+	532658	533870	532658	533870	1	532658,	533870,
YNL050C	YNL050C	chrXIV	-	534078	534982	534078	534982	2	534078,534965,	534874,534982,
YNL049C	YNL049C	chrXIV	-	535171	537926	535280	537911	1	535171,	537926,
YNL048W	YNL048W	chrXIV	+	538153	539919	538172	539819	1	538153,	539919,
YNL047C	YNL047C	chrXIV	-	539846	541911	539910	541881	1	539846,	541911,
YNL046W	YNL046W	chrXIV	+	542303	542822	542303	542822	1	542303,	542822,
YNL045W	YNL045W	chrXIV	+	542962	544978	542962	544978	1	542962,	544978,
YNL044W	YNL044W	chrXIV	+	545195	546045	545267	545877	2	545195,545370,	545291,546045,
YNL042W	YNL042W	chrXIV	+	548009	549311	548099	549290	1	548009,	549311,
YNL041C	YNL041C	chrXIV	-	549292	552059	549467	551987	1	549292,	552059,
YNL040W	YNL040W	chrXIV	+	553349	554892	553379	554750	1	553349,	554892,
YNL039W	YNL039W	chrXIV	+	555013	556885	555047	556832	1	555013,	556885,
YNL038W	YNL038W	chrXIV	+	557006	557884	557019	557783	2	557006,557684,	557610,557884,
YNL037C	YNL037C	chrXIV	-	557793	559116	557919	559002	1	557793,	559116,
YNL036W	YNL036W	chrXIV	+	559813	560479	559813	560479	1	559813,	560479,
YNL035C	YNL035C	chrXIV	-	568521	569691	568521	569691	1	568521,	569691,
YNL032W	YNL032W	chrXIV	+	574376	575413	574505	575351	1	574376,	575413,
YNL029C	YNL029C	chrXIV	-	577094	578802	577204	578773	1	577094,	578802,
YNL027W	YNL027W	chrXIV	+	579579	581616	579579	581616	1	579579,	581616,
YNL026W	YNL026W	chrXIV	+	581895	583496	581919	583374	1	581895,	583496,
YNL025C	YNL025C	chrXIV	-	584306	585292	584319	585291	1	584306,	585292,
YNL024C-A	YNL024C-A	chrXIV	-	586332	586900	586601	586820	1	586332,	586900,
YNL024C	YNL024C	chrXIV	-	587003	587869	587106	587847	1	587003,	587869,
YNL023C	YNL023C	chrXIV	-	588189	591210	588262	591160	1	588189,	591210,
YNL022C	YNL022C	chrXIV	-	591360	592910	591426	592899	1	591360,	592910,
YNL021W	YNL021W	chrXIV	+	593160	595578	593226	595347	1	593160,	595578,
YNL020C	YNL020C	chrXIV	-	595422	597565	595622	597539	1	595422,	597565,
YNL016W	YNL016W	chrXIV	+	602906	604268	602906	604268	1	602906,	604268,
YNL015W	YNL015W	chrXIV	+	605316	605803	605383	605611	1	605316,	605803,
YNL012W	YNL012W	chrXIV	+	609685	611665	609685	611665	2	609685,609874,	609790,611665,
YNL011C	YNL011C	chrXIV	-	611754	613191	611835	613170	1	611754,	613191,
YNL010W	YNL010W	chrXIV	+	613594	614463	613634	614360	1	613594,	614463,
YNL009W	YNL009W	chrXIV	+	614820	616083	614820	616083	1	614820,	616083,
YNL008C	YNL008C	chrXIV	-	616148	618287	616210	618241	1	616148,	618287,
YNL007C	YNL007C	chrXIV	-	618454	619693	618506	619565	1	618454,	619693,
YNL006W	YNL006W	chrXIV	+	620055	621171	620066	620978	1	620055,	621171,
YNL005C	YNL005C	chrXIV	-	621248	622474	621312	622428	1	621248,	622474,
YNL004W	YNL004W	chrXIV	+	622890	624759	622914	624621	2	622890,623286,	622944,624759,
YNL003C	YNL003C	chrXIV	-	624810	625871	624974	625829	1	624810,	625871,
YNL002C	YNL002C	chrXIV	-	626106	627184	626173	627142	1	626106,	627184,
YNL001W	YNL001W	chrXIV	+	627391	628722	627455	628616	1	627391,	628722,
YNR001C	YNR001C	chrXIV	-	629501	631213	629621	631061	1	629501,	631213,
YNR002C	YNR002C	chrXIV	-	633007	633856	633007	633856	1	633007,	633856,
YNR003C	YNR003C	chrXIV	-	634243	635327	634343	635297	1	634243,	635327,
YNR004W	YNR004W	chrXIV	+	635915	636797	635942	636383	1	635915,	636797,
YNR006W	YNR006W	chrXIV	+	636963	638947	636985	638854	1	636963,	638947,
YNR007C	YNR007C	chrXIV	-	638975	640141	639181	640114	1	638975,	640141,
